review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
rev_003531,ord_003531,3,Recomendo,Produto chegou rapido,2017-09-08 15:46:00,2017-09-15 15:46:00
rev_003532,ord_003532,5,Excelente,,2018-10-16 12:24:00,2018-10-25 12:24:00
rev_003535,ord_003535,5,Bom,,2017-08-28 14:58:00,2017-09-01 14:58:00
rev_003536,ord_003536,5,,,2017-12-13 20:34:00,2017-12-20 20:34:00
rev_003537,ord_003537,5,,,2017-11-17 13:59:00,2017-11-25 13:59:00
rev_003538,ord_003538,5,Recomendo,Otima qualidade,2018-08-16 14:20:00,
rev_003539,ord_003539,5,,,2018-03-08 16:24:00,
rev_003540,ord_003540,5,Recomendo,,2017-12-02 21:12:00,
rev_003541,ord_003541,5,Excelente,,2018-11-05 08:25:00,
rev_003542,ord_003542,1,,,2017-05-03 22:03:00,2017-05-03 22:03:00
rev_003543,ord_003543,5,,,2018-09-29 20:00:00,2018-10-05 20:00:00
rev_003544,ord_003544,5,,,2017-10-19 16:27:00,2017-10-24 16:27:00
rev_003546,ord_003546,5,,,2017-01-27 10:26:00,2017-02-02 10:26:00
rev_003547,ord_003547,1,,Otima qualidade,2018-05-22 16:31:00,
rev_003549,ord_003549,5,,,2018-06-01 17:31:00,
rev_003550,ord_003550,4,Péssimo,Atrasou a entrega,2018-10-27 18:46:00,2018-10-28 18:46:00
rev_003551,ord_003551,5,Bom,Otima qualidade,2017-06-04 10:48:00,2017-06-13 10:48:00
rev_003552,ord_003552,5,,,2018-02-19 21:50:00,2018-02-19 21:50:00
rev_003553,ord_003553,1,,Otima qualidade,2018-11-17 20:12:00,2018-11-24 20:12:00
rev_003554,ord_003554,4,,,2018-12-03 17:27:00,
rev_003555,ord_003555,5,,Atrasou a entrega,2018-04-05 22:49:00,2018-04-07 22:49:00
rev_003556,ord_003556,5,Péssimo,,2018-05-20 10:56:00,
rev_003557,ord_003557,4,Recomendo,,2018-09-25 18:32:00,2018-09-27 18:32:00
rev_003559,ord_003559,5,,,2018-12-08 19:45:00,2018-12-09 19:45:00
rev_003560,ord_003560,3,,Recomendo a todos,2018-11-04 16:59:00,2018-11-04 16:59:00
rev_003561,ord_003561,3,Otimo,Produto chegou rapido,2018-02-10 11:25:00,
rev_003562,ord_003562,5,,Produto chegou rapido,2018-07-28 16:09:00,2018-07-29 16:09:00
rev_003563,ord_003563,5,Otimo,Recomendo a todos,2018-04-11 15:50:00,2018-04-15 15:50:00
rev_003564,ord_003564,3,Excelente,,2017-06-13 18:42:00,
rev_003566,ord_003566,5,Excelente,Otima qualidade,2018-06-15 14:19:00,2018-06-23 14:19:00
rev_003567,ord_003567,5,Excelente,,2017-04-04 08:33:00,
rev_003568,ord_003568,4,Bom,Atrasou a entrega,2018-08-05 19:43:00,2018-08-05 19:43:00
rev_003569,ord_003569,3,Recomendo,Otima qualidade,2017-11-16 09:46:00,
rev_003570,ord_003570,5,Otimo,Otima qualidade,2017-04-14 13:09:00,2017-04-21 13:09:00
rev_003571,ord_003571,2,Excelente,,2018-06-28 15:13:00,
rev_003572,ord_003572,4,Bom,,2018-09-02 18:44:00,
rev_003573,ord_003573,4,,Produto chegou rapido,2018-04-27 18:06:00,
rev_003575,ord_003575,1,Recomendo,Produto chegou rapido,2018-05-29 22:32:00,
rev_003576,ord_003576,5,,Recomendo a todos,2017-01-28 17:20:00,
rev_003577,ord_003577,5,Recomendo,Produto chegou rapido,2018-12-14 12:47:00,2018-12-19 12:47:00
rev_003578,ord_003578,4,Bom,,2017-10-26 20:03:00,2017-11-01 20:03:00
rev_003580,ord_003580,5,Otimo,Recomendo a todos,2017-02-05 10:38:00,2017-02-14 10:38:00
rev_003581,ord_003581,3,,,2017-05-15 15:30:00,2017-05-21 15:30:00
rev_003582,ord_003582,5,Bom,,2018-03-20 16:52:00,2018-03-23 16:52:00
rev_003584,ord_003584,4,,,2018-12-19 13:48:00,
rev_003585,ord_003585,3,,Recomendo a todos,2018-05-06 16:11:00,
rev_003586,ord_003586,1,Bom,Produto chegou rapido,2017-12-30 08:59:00,
rev_003588,ord_003588,4,,Atrasou a entrega,2018-06-01 14:33:00,
rev_003589,ord_003589,5,,Produto com defeito,2018-01-23 11:10:00,2018-01-25 11:10:00
rev_003590,ord_003590,3,,,2018-12-17 09:24:00,2018-12-23 09:24:00
rev_003591,ord_003591,4,,Otima qualidade,2018-03-27 22:08:00,
rev_003592,ord_003592,5,,Produto chegou rapido,2018-10-01 16:11:00,
rev_003594,ord_003594,4,Excelente,Produto chegou rapido,2017-05-29 11:00:00,2017-06-07 11:00:00
rev_003595,ord_003595,3,,Otima qualidade,2018-03-05 17:43:00,2018-03-08 17:43:00
rev_003597,ord_003597,5,,Produto chegou rapido,2018-02-20 12:02:00,
rev_003598,ord_003598,5,,,2018-06-03 08:56:00,2018-06-11 08:56:00
rev_003599,ord_003599,5,,,2018-11-27 17:39:00,2018-11-30 17:39:00
rev_003600,ord_003600,5,,,2017-10-02 12:15:00,2017-10-03 12:15:00
rev_003601,ord_003601,1,Bom,Otima qualidade,2018-11-25 19:26:00,
rev_003602,ord_003602,5,,,2018-02-01 09:29:00,2018-02-09 09:29:00
rev_003603,ord_003603,1,Excelente,,2018-06-07 15:34:00,2018-06-07 15:34:00
rev_003604,ord_003604,2,Bom,Produto chegou rapido,2017-12-20 16:51:00,2017-12-24 16:51:00
rev_003605,ord_003605,5,Excelente,,2018-04-23 11:35:00,2018-04-24 11:35:00
rev_003606,ord_003606,4,,Produto chegou rapido,2017-03-31 21:58:00,2017-04-08 21:58:00
rev_003607,ord_003607,4,Excelente,,2017-04-15 22:43:00,2017-04-21 22:43:00
rev_003608,ord_003608,5,,,2018-02-19 09:59:00,2018-02-21 09:59:00
rev_003609,ord_003609,1,Péssimo,,2017-12-07 08:33:00,2017-12-15 08:33:00
rev_003610,ord_003610,5,,Produto com defeito,2018-06-21 14:40:00,
rev_003611,ord_003611,5,,,2017-03-12 19:44:00,
rev_003612,ord_003612,5,,Produto chegou rapido,2017-08-07 11:45:00,
rev_003613,ord_003613,3,Excelente,Produto chegou rapido,2017-09-16 19:01:00,2017-09-19 19:01:00
rev_003614,ord_003614,4,Otimo,Produto chegou rapido,2018-02-28 17:07:00,2018-03-04 17:07:00
rev_003615,ord_003615,5,Excelente,,2017-10-21 16:13:00,
rev_003617,ord_003617,5,,Atrasou a entrega,2018-06-16 20:54:00,2018-06-23 20:54:00
rev_003618,ord_003618,4,Otimo,Atrasou a entrega,2018-09-20 19:43:00,2018-09-29 19:43:00
rev_003619,ord_003619,5,,Recomendo a todos,2018-08-02 13:08:00,2018-08-10 13:08:00
rev_003620,ord_003620,5,Otimo,Produto chegou rapido,2017-11-11 16:25:00,2017-11-20 16:25:00
rev_003622,ord_003622,5,,Otima qualidade,2018-07-06 10:49:00,2018-07-08 10:49:00
rev_003623,ord_003623,1,Excelente,,2018-06-30 12:55:00,
rev_003624,ord_003624,1,,Otima qualidade,2017-09-16 18:09:00,2017-09-23 18:09:00
rev_003625,ord_003625,5,,Otima qualidade,2017-10-07 08:24:00,
rev_003626,ord_003626,5,Bom,Produto com defeito,2018-03-25 09:57:00,2018-04-02 09:57:00
rev_003627,ord_003627,1,,,2017-10-01 21:39:00,2017-10-05 21:39:00
rev_003628,ord_003628,1,Bom,Produto chegou rapido,2018-08-10 12:52:00,2018-08-18 12:52:00
rev_003629,ord_003629,5,,,2017-11-27 17:21:00,2017-11-29 17:21:00
rev_003630,ord_003630,4,,,2017-07-20 21:12:00,2017-07-28 21:12:00
rev_003631,ord_003631,1,Péssimo,Recomendo a todos,2017-07-20 16:41:00,2017-07-27 16:41:00
rev_003632,ord_003632,2,Recomendo,Recomendo a todos,2017-06-16 21:08:00,2017-06-22 21:08:00
rev_003633,ord_003633,5,,Atrasou a entrega,2018-03-12 12:50:00,
rev_003634,ord_003634,5,Recomendo,Atrasou a entrega,2017-01-22 15:45:00,2017-01-28 15:45:00
rev_003635,ord_003635,1,,,2018-05-12 19:18:00,
rev_003636,ord_003636,5,,,2017-12-07 12:29:00,2017-12-16 12:29:00
rev_003637,ord_003637,3,Otimo,,2018-05-13 08:47:00,2018-05-20 08:47:00
rev_003638,ord_003638,5,,,2018-12-17 09:56:00,2018-12-20 09:56:00
rev_003640,ord_003640,5,Bom,Recomendo a todos,2018-06-05 09:47:00,2018-06-06 09:47:00
rev_003641,ord_003641,5,Excelente,,2018-02-10 14:11:00,2018-02-10 14:11:00
rev_003642,ord_003642,1,Excelente,Produto com defeito,2018-08-24 14:54:00,
rev_003643,ord_003643,5,,,2018-12-17 18:41:00,2018-12-23 18:41:00
rev_003644,ord_003644,4,Otimo,,2018-04-13 15:09:00,2018-04-18 15:09:00
rev_003645,ord_003645,5,Recomendo,,2017-05-26 22:44:00,2017-06-02 22:44:00
rev_003646,ord_003646,5,,Recomendo a todos,2018-09-23 15:43:00,2018-09-26 15:43:00
rev_003647,ord_003647,5,Otimo,Otima qualidade,2017-02-03 13:44:00,
rev_003648,ord_003648,5,,Otima qualidade,2018-09-21 22:20:00,2018-09-26 22:20:00
rev_003649,ord_003649,5,Bom,Recomendo a todos,2017-05-03 08:44:00,2017-05-07 08:44:00
rev_003650,ord_003650,4,Bom,,2017-06-04 20:49:00,
rev_003651,ord_003651,5,,,2018-10-12 22:20:00,2018-10-21 22:20:00
rev_003652,ord_003652,3,,Otima qualidade,2018-08-12 21:12:00,2018-08-19 21:12:00
rev_003653,ord_003653,5,,,2018-05-28 16:53:00,2018-06-04 16:53:00
rev_003654,ord_003654,4,,,2018-11-04 21:37:00,2018-11-06 21:37:00
rev_003655,ord_003655,5,,Otima qualidade,2018-11-03 16:27:00,
rev_003656,ord_003656,5,Bom,,2018-03-06 21:52:00,2018-03-14 21:52:00
rev_003657,ord_003657,5,,,2019-01-14 11:08:00,2019-01-21 11:08:00
rev_003658,ord_003658,5,Recomendo,,2018-01-08 20:48:00,2018-01-16 20:48:00
rev_003660,ord_003660,5,,Produto chegou rapido,2018-11-01 15:02:00,2018-11-06 15:02:00
rev_003661,ord_003661,1,Otimo,,2018-02-23 17:58:00,
rev_003662,ord_003662,1,,Recomendo a todos,2018-11-17 11:46:00,
rev_003664,ord_003664,4,,Otima qualidade,2017-06-14 16:55:00,2017-06-23 16:55:00
rev_003665,ord_003665,5,,Produto chegou rapido,2017-03-20 21:56:00,2017-03-28 21:56:00
rev_003666,ord_003666,2,,Otima qualidade,2018-06-28 22:48:00,2018-07-05 22:48:00
rev_003667,ord_003667,4,Excelente,Otima qualidade,2018-11-01 13:07:00,
rev_003668,ord_003668,1,Bom,Recomendo a todos,2018-02-13 20:11:00,2018-02-18 20:11:00
rev_003670,ord_003670,5,,,2018-01-05 08:54:00,2018-01-14 08:54:00
rev_003671,ord_003671,5,,Recomendo a todos,2017-12-18 12:12:00,2017-12-23 12:12:00
rev_003672,ord_003672,1,,Otima qualidade,2018-07-11 13:27:00,2018-07-12 13:27:00
rev_003673,ord_003673,5,Excelente,,2018-07-26 14:09:00,
rev_003674,ord_003674,4,,,2017-05-25 10:28:00,2017-05-26 10:28:00
rev_003675,ord_003675,1,Excelente,Produto chegou rapido,2018-02-12 11:38:00,2018-02-13 11:38:00
rev_003676,ord_003676,5,Péssimo,Otima qualidade,2018-07-21 21:01:00,2018-07-23 21:01:00
rev_003678,ord_003678,5,Excelente,,2018-02-16 08:38:00,2018-02-24 08:38:00
rev_003679,ord_003679,5,Bom,,2018-06-24 15:27:00,2018-06-28 15:27:00
rev_003680,ord_003680,5,,Recomendo a todos,2018-02-12 17:53:00,2018-02-21 17:53:00
rev_003681,ord_003681,4,,Recomendo a todos,2017-03-04 09:08:00,
rev_003682,ord_003682,4,Excelente,Atrasou a entrega,2017-10-02 18:03:00,2017-10-10 18:03:00
rev_003683,ord_003683,5,,Recomendo a todos,2018-10-03 14:29:00,2018-10-12 14:29:00
rev_003686,ord_003686,5,Excelente,Recomendo a todos,2018-03-25 08:57:00,
rev_003687,ord_003687,1,Bom,Atrasou a entrega,2018-03-31 20:15:00,
rev_003688,ord_003688,5,,Recomendo a todos,2018-10-07 08:16:00,2018-10-16 08:16:00
rev_003689,ord_003689,5,Bom,Otima qualidade,2018-01-25 22:48:00,2018-01-28 22:48:00
rev_003690,ord_003690,5,Bom,Otima qualidade,2017-10-18 17:55:00,2017-10-22 17:55:00
rev_003691,ord_003691,2,,Produto chegou rapido,2017-06-05 10:32:00,2017-06-12 10:32:00
rev_003692,ord_003692,4,Otimo,Produto chegou rapido,2018-08-11 19:01:00,
rev_003693,ord_003693,1,Bom,,2018-03-27 14:21:00,2018-03-28 14:21:00
rev_003694,ord_003694,5,,Otima qualidade,2018-10-23 10:13:00,
rev_003695,ord_003695,5,Otimo,Otima qualidade,2018-03-10 22:30:00,2018-03-13 22:30:00
rev_003696,ord_003696,4,Excelente,Produto chegou rapido,2018-02-05 09:40:00,
rev_003697,ord_003697,5,Bom,Produto chegou rapido,2017-12-04 16:23:00,2017-12-04 16:23:00
rev_003698,ord_003698,5,Bom,Produto com defeito,2017-09-05 13:32:00,2017-09-14 13:32:00
rev_003699,ord_003699,4,,,2018-11-08 21:45:00,
rev_003700,ord_003700,2,Recomendo,Recomendo a todos,2017-05-23 14:14:00,2017-05-27 14:14:00
rev_003701,ord_003701,4,Bom,,2018-11-27 09:11:00,2018-11-29 09:11:00
rev_003702,ord_003702,1,,,2017-02-18 10:48:00,2017-02-23 10:48:00
rev_003703,ord_003703,5,Recomendo,Otima qualidade,2018-04-21 16:02:00,2018-04-28 16:02:00
rev_003704,ord_003704,1,,Recomendo a todos,2017-04-07 21:09:00,2017-04-07 21:09:00
rev_003705,ord_003705,2,,,2018-10-05 17:00:00,2018-10-05 17:00:00
rev_003706,ord_003706,4,Bom,,2017-09-21 16:33:00,2017-09-29 16:33:00
rev_003707,ord_003707,3,,,2018-05-26 21:36:00,2018-06-03 21:36:00
rev_003708,ord_003708,5,Recomendo,,2018-12-18 15:31:00,
rev_003709,ord_003709,5,Bom,,2018-07-14 17:24:00,2018-07-18 17:24:00
rev_003710,ord_003710,5,Recomendo,,2017-08-06 18:31:00,
rev_003711,ord_003711,4,Otimo,Produto chegou rapido,2018-10-11 22:11:00,2018-10-19 22:11:00
rev_003713,ord_003713,5,Excelente,,2017-02-02 18:58:00,2017-02-09 18:58:00
rev_003716,ord_003716,4,,Produto chegou rapido,2018-02-23 10:47:00,2018-02-26 10:47:00
rev_003717,ord_003717,1,Excelente,,2018-10-01 19:11:00,2018-10-07 19:11:00
rev_003718,ord_003718,5,,Produto chegou rapido,2018-08-24 20:19:00,
rev_003719,ord_003719,5,Excelente,,2018-03-17 18:56:00,2018-03-24 18:56:00
rev_003720,ord_003720,5,,,2017-12-10 20:11:00,2017-12-13 20:11:00
rev_003721,ord_003721,4,Excelente,Atrasou a entrega,2018-08-30 10:06:00,2018-09-05 10:06:00
rev_003723,ord_003723,1,,,2017-08-12 10:35:00,2017-08-19 10:35:00
rev_003724,ord_003724,5,Otimo,,2017-12-13 15:35:00,2017-12-17 15:35:00
rev_003725,ord_003725,5,,,2018-11-23 17:09:00,
rev_003726,ord_003726,1,,,2017-11-20 13:43:00,2017-11-27 13:43:00
rev_003727,ord_003727,5,Otimo,Otima qualidade,2017-10-03 21:14:00,
rev_003728,ord_003728,3,,Produto chegou rapido,2017-06-25 16:56:00,2017-06-28 16:56:00
rev_003729,ord_003729,4,Recomendo,,2017-03-31 17:13:00,2017-04-01 17:13:00
rev_003730,ord_003730,4,Otimo,,2019-01-11 16:01:00,
rev_003731,ord_003731,5,Otimo,,2018-05-03 15:34:00,2018-05-12 15:34:00
rev_003732,ord_003732,5,Excelente,,2018-09-09 08:12:00,2018-09-09 08:12:00
rev_003734,ord_003734,5,,Recomendo a todos,2017-12-21 14:13:00,
rev_003735,ord_003735,5,,,2018-10-09 09:25:00,
rev_003736,ord_003736,4,Bom,,2018-12-28 16:10:00,2019-01-05 16:10:00
rev_003737,ord_003737,5,,,2018-09-14 20:25:00,2018-09-15 20:25:00
rev_003738,ord_003738,3,,,2018-08-31 08:08:00,2018-09-09 08:08:00
rev_003739,ord_003739,4,Otimo,Produto chegou rapido,2018-02-17 20:20:00,2018-02-24 20:20:00
rev_003740,ord_003740,5,Bom,,2018-11-06 13:11:00,2018-11-06 13:11:00
rev_003741,ord_003741,5,Otimo,,2017-05-15 20:48:00,2017-05-16 20:48:00
rev_003743,ord_003743,5,Bom,Recomendo a todos,2018-01-01 14:10:00,2018-01-04 14:10:00
rev_003744,ord_003744,5,Otimo,Atrasou a entrega,2018-06-02 19:04:00,2018-06-05 19:04:00
rev_003745,ord_003745,5,Bom,Recomendo a todos,2018-11-27 21:01:00,
rev_003746,ord_003746,4,Excelente,Produto chegou rapido,2018-06-22 12:13:00,2018-06-26 12:13:00
rev_003747,ord_003747,5,,Recomendo a todos,2017-02-26 11:28:00,
rev_003749,ord_003749,5,,,2018-12-10 15:58:00,2018-12-18 15:58:00
rev_003750,ord_003750,5,Otimo,,2018-07-17 15:47:00,2018-07-25 15:47:00
rev_003751,ord_003751,5,,Recomendo a todos,2018-11-14 13:04:00,
rev_003752,ord_003752,5,Otimo,Otima qualidade,2018-11-03 11:09:00,
rev_003753,ord_003753,5,Recomendo,,2018-11-08 21:01:00,
rev_003756,ord_003756,5,,Otima qualidade,2018-11-08 09:04:00,2018-11-08 09:04:00
rev_003757,ord_003757,1,,Recomendo a todos,2018-12-08 19:03:00,
rev_003758,ord_003758,4,Péssimo,,2017-07-17 16:07:00,
rev_003759,ord_003759,4,Recomendo,Recomendo a todos,2017-08-23 09:40:00,
rev_003760,ord_003760,1,,Produto chegou rapido,2018-01-01 13:01:00,2018-01-02 13:01:00
rev_003761,ord_003761,5,Bom,Recomendo a todos,2018-09-24 18:58:00,2018-09-24 18:58:00
rev_003762,ord_003762,5,Otimo,Produto chegou rapido,2018-11-20 16:22:00,2018-11-29 16:22:00
rev_003763,ord_003763,5,Otimo,,2018-06-04 20:20:00,
rev_003764,ord_003764,5,Recomendo,Otima qualidade,2017-06-16 17:28:00,2017-06-21 17:28:00
rev_003765,ord_003765,5,,Produto com defeito,2017-12-09 18:31:00,2017-12-17 18:31:00
rev_003766,ord_003766,5,,,2018-11-07 15:25:00,2018-11-11 15:25:00
rev_003767,ord_003767,4,,Produto chegou rapido,2017-12-29 12:29:00,2018-01-01 12:29:00
rev_003768,ord_003768,5,,Produto chegou rapido,2017-05-25 08:20:00,2017-06-03 08:20:00
rev_003769,ord_003769,5,,Otima qualidade,2017-11-23 09:19:00,2017-11-30 09:19:00
rev_003770,ord_003770,5,,,2018-10-10 13:01:00,2018-10-17 13:01:00
rev_003771,ord_003771,5,Otimo,Recomendo a todos,2018-04-09 12:40:00,
rev_003772,ord_003772,1,Recomendo,Recomendo a todos,2017-08-03 22:37:00,2017-08-10 22:37:00
rev_003773,ord_003773,5,,Recomendo a todos,2017-11-27 18:40:00,2017-11-29 18:40:00
rev_003774,ord_003774,5,Excelente,,2018-12-18 22:56:00,2018-12-25 22:56:00
rev_003775,ord_003775,2,Péssimo,,2018-03-07 09:28:00,2018-03-08 09:28:00
rev_003776,ord_003776,5,,Produto chegou rapido,2018-02-24 21:52:00,
rev_003778,ord_003778,5,Péssimo,Recomendo a todos,2017-12-05 08:28:00,
rev_003779,ord_003779,2,,,2018-10-27 15:37:00,2018-10-28 15:37:00
rev_003781,ord_003781,5,Excelente,,2018-02-25 22:13:00,2018-02-25 22:13:00
rev_003782,ord_003782,5,Excelente,,2018-12-04 13:30:00,2018-12-06 13:30:00
rev_003783,ord_003783,5,Bom,Produto com defeito,2018-01-24 12:04:00,
rev_003784,ord_003784,4,Recomendo,Produto com defeito,2018-11-23 17:14:00,2018-11-30 17:14:00
rev_003785,ord_003785,5,Otimo,,2017-03-04 21:47:00,2017-03-06 21:47:00
rev_003786,ord_003786,5,,Otima qualidade,2017-12-30 14:27:00,2018-01-07 14:27:00
rev_003787,ord_003787,5,Excelente,,2018-11-20 22:01:00,2018-11-25 22:01:00
rev_003788,ord_003788,5,,Otima qualidade,2018-12-13 13:03:00,2018-12-19 13:03:00
rev_003789,ord_003789,3,,Produto com defeito,2018-09-20 10:55:00,2018-09-27 10:55:00
rev_003790,ord_003790,2,,,2018-07-27 09:57:00,2018-08-03 09:57:00
rev_003791,ord_003791,1,,,2018-10-17 19:38:00,
rev_003793,ord_003793,5,Bom,,2017-10-23 09:22:00,2017-10-29 09:22:00
rev_003795,ord_003795,4,,,2018-07-25 10:47:00,2018-07-29 10:47:00
rev_003796,ord_003796,5,,,2018-06-13 17:32:00,2018-06-14 17:32:00
rev_003797,ord_003797,4,,Otima qualidade,2018-12-01 14:46:00,2018-12-08 14:46:00
rev_003798,ord_003798,5,Recomendo,Otima qualidade,2018-03-21 19:21:00,2018-03-26 19:21:00
rev_003799,ord_003799,3,Péssimo,,2017-08-17 09:52:00,
rev_003800,ord_003800,1,,,2017-09-08 10:25:00,
rev_003802,ord_003802,5,Otimo,,2017-01-29 20:29:00,
rev_003803,ord_003803,5,,,2018-11-19 19:35:00,2018-11-24 19:35:00
rev_003804,ord_003804,4,,Otima qualidade,2017-04-02 12:53:00,2017-04-05 12:53:00
rev_003805,ord_003805,4,Péssimo,Produto chegou rapido,2018-02-03 15:27:00,2018-02-10 15:27:00
rev_003806,ord_003806,3,Recomendo,,2018-10-24 17:55:00,2018-11-02 17:55:00
rev_003807,ord_003807,1,,Recomendo a todos,2018-02-04 21:23:00,
rev_003808,ord_003808,5,,Produto com defeito,2018-10-29 11:19:00,
rev_003810,ord_003810,3,,Otima qualidade,2018-04-15 14:01:00,2018-04-16 14:01:00
rev_003811,ord_003811,5,Recomendo,Produto chegou rapido,2018-06-03 15:50:00,2018-06-05 15:50:00
rev_003813,ord_003813,4,,,2017-05-13 13:20:00,2017-05-14 13:20:00
rev_003814,ord_003814,5,,Recomendo a todos,2017-12-13 16:15:00,
rev_003815,ord_003815,5,,,2018-07-19 12:44:00,2018-07-26 12:44:00
rev_003816,ord_003816,5,,,2019-01-04 10:55:00,2019-01-10 10:55:00
rev_003817,ord_003817,4,,Produto chegou rapido,2018-10-31 12:49:00,2018-11-04 12:49:00
rev_003819,ord_003819,4,,Recomendo a todos,2018-05-02 13:27:00,2018-05-11 13:27:00
rev_003820,ord_003820,5,Recomendo,Atrasou a entrega,2018-05-18 09:14:00,
rev_003821,ord_003821,5,,,2018-11-13 21:55:00,
rev_003823,ord_003823,5,,Otima qualidade,2018-10-13 12:57:00,
rev_003824,ord_003824,5,,,2018-10-28 21:48:00,2018-10-28 21:48:00
rev_003826,ord_003826,3,,,2017-06-18 17:46:00,2017-06-27 17:46:00
rev_003827,ord_003827,4,Péssimo,,2017-11-18 17:20:00,2017-11-18 17:20:00
rev_003828,ord_003828,5,,,2019-01-12 17:17:00,2019-01-21 17:17:00
rev_003829,ord_003829,1,Otimo,Produto chegou rapido,2018-05-14 17:22:00,2018-05-14 17:22:00
rev_003830,ord_003830,5,Excelente,Otima qualidade,2017-08-04 15:10:00,2017-08-11 15:10:00
rev_003831,ord_003831,3,Bom,Produto chegou rapido,2018-04-10 22:44:00,2018-04-16 22:44:00
rev_003832,ord_003832,4,,Atrasou a entrega,2018-07-17 09:28:00,2018-07-20 09:28:00
rev_003833,ord_003833,5,,Recomendo a todos,2018-11-03 14:53:00,2018-11-06 14:53:00
rev_003834,ord_003834,3,,,2018-10-15 19:52:00,
rev_003835,ord_003835,5,,Recomendo a todos,2017-03-20 15:09:00,2017-03-29 15:09:00
rev_003836,ord_003836,2,Excelente,Otima qualidade,2018-03-10 18:13:00,2018-03-18 18:13:00
rev_003837,ord_003837,5,Otimo,Produto chegou rapido,2017-02-05 17:24:00,2017-02-12 17:24:00
rev_003838,ord_003838,5,,Produto com defeito,2018-11-26 13:07:00,
rev_003839,ord_003839,5,,,2017-08-02 20:41:00,2017-08-02 20:41:00
rev_003841,ord_003841,5,Bom,,2018-05-30 22:43:00,2018-05-31 22:43:00
rev_003842,ord_003842,1,Bom,Produto chegou rapido,2018-07-07 22:28:00,2018-07-10 22:28:00
rev_003843,ord_003843,5,Otimo,Recomendo a todos,2018-05-24 13:50:00,
rev_003844,ord_003844,5,Excelente,Recomendo a todos,2018-09-03 17:36:00,
rev_003846,ord_003846,1,,Otima qualidade,2017-05-19 18:48:00,2017-05-28 18:48:00
rev_003847,ord_003847,2,,,2018-01-12 08:43:00,
rev_003849,ord_003849,1,,Otima qualidade,2017-12-03 12:49:00,
rev_003850,ord_003850,4,Otimo,Recomendo a todos,2018-09-14 20:18:00,2018-09-16 20:18:00
rev_003851,ord_003851,4,,Produto chegou rapido,2017-12-08 10:25:00,2017-12-16 10:25:00
rev_003852,ord_003852,5,,,2018-10-26 12:27:00,2018-11-01 12:27:00
rev_003853,ord_003853,3,,Produto chegou rapido,2017-07-04 19:19:00,
rev_003854,ord_003854,5,,Recomendo a todos,2018-10-07 10:06:00,2018-10-08 10:06:00
rev_003855,ord_003855,5,,,2017-08-22 18:11:00,
rev_003856,ord_003856,5,,,2018-04-25 11:48:00,2018-05-02 11:48:00
rev_003857,ord_003857,5,Recomendo,,2017-12-14 09:39:00,
rev_003858,ord_003858,4,Bom,Recomendo a todos,2018-07-18 08:56:00,2018-07-19 08:56:00
rev_003861,ord_003861,5,,,2018-06-09 22:47:00,2018-06-17 22:47:00
rev_003862,ord_003862,5,Bom,,2018-12-29 09:34:00,
rev_003863,ord_003863,4,Péssimo,Produto com defeito,2018-08-29 16:17:00,2018-08-29 16:17:00
rev_003864,ord_003864,2,,,2018-06-28 14:58:00,2018-06-28 14:58:00
rev_003865,ord_003865,4,Bom,,2018-11-05 09:55:00,2018-11-09 09:55:00
rev_003866,ord_003866,5,,,2017-09-18 18:06:00,2017-09-24 18:06:00
rev_003867,ord_003867,5,Recomendo,,2018-07-13 12:50:00,2018-07-17 12:50:00
rev_003868,ord_003868,5,,,2018-01-27 18:04:00,2018-02-05 18:04:00
rev_003869,ord_003869,5,Recomendo,,2018-09-22 10:55:00,2018-09-27 10:55:00
rev_003870,ord_003870,5,,,2017-02-11 10:37:00,
rev_003871,ord_003871,4,,,2018-02-25 22:09:00,
rev_003872,ord_003872,3,Bom,,2018-07-15 08:49:00,2018-07-18 08:49:00
rev_003874,ord_003874,4,,Produto com defeito,2017-10-06 11:03:00,2017-10-07 11:03:00
rev_003875,ord_003875,5,Bom,Produto chegou rapido,2018-03-16 21:47:00,2018-03-19 21:47:00
rev_003876,ord_003876,5,,Produto com defeito,2018-11-05 21:47:00,2018-11-07 21:47:00
rev_003877,ord_003877,4,,,2017-09-16 14:28:00,2017-09-16 14:28:00
rev_003878,ord_003878,5,Otimo,Atrasou a entrega,2018-01-16 13:43:00,2018-01-17 13:43:00
rev_003879,ord_003879,5,,,2019-01-13 09:02:00,
rev_003880,ord_003880,5,,Recomendo a todos,2018-12-03 22:19:00,2018-12-04 22:19:00
rev_003881,ord_003881,3,Otimo,,2017-02-26 08:40:00,2017-02-28 08:40:00
rev_003882,ord_003882,5,Otimo,,2018-05-10 13:13:00,2018-05-16 13:13:00
rev_003883,ord_003883,5,,,2017-04-14 14:27:00,2017-04-19 14:27:00
rev_003884,ord_003884,1,Péssimo,,2018-12-18 17:55:00,2018-12-25 17:55:00
rev_003885,ord_003885,5,Bom,,2018-03-05 21:49:00,
rev_003886,ord_003886,5,,Produto chegou rapido,2018-02-11 15:33:00,2018-02-14 15:33:00
rev_003887,ord_003887,4,Recomendo,Produto chegou rapido,2017-10-31 09:34:00,2017-11-01 09:34:00
rev_003888,ord_003888,5,,Produto com defeito,2018-05-24 18:53:00,
rev_003889,ord_003889,1,,,2017-07-07 08:51:00,
