customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
cust_001133,uniq_002194,62733,porto alegre,RS
cust_001134,uniq_000040,5122,sao luis,MA
cust_001135,uniq_001231,36390,sao paulo,SP
cust_001136,uniq_001442,39298,duque de caxias,RJ
cust_001137,uniq_002134,28348,duque de caxias,RJ
cust_001138,uniq_000572,24876,santos,SP
cust_001139,uniq_000782,50814,pelotas,RS
cust_001140,uniq_000458,38326,campinas,SP
cust_001141,uniq_001942,30137,florianopolis,SC
cust_001142,uniq_002547,41884,feira de santana,BA
cust_001143,uniq_000358,35020,feira de santana,BA
cust_001144,uniq_000594,23644,sao paulo,SP
cust_001145,uniq_000782,45821,sao paulo,SP
cust_001146,uniq_002267,94286,londrina,PR
cust_001147,uniq_001136,51067,florianopolis,SC
cust_001148,uniq_000718,60157,duque de caxias,RJ
cust_001149,uniq_000821,98446,aparecida de goiania,GO
cust_001150,uniq_001525,61746,campinas,SP
cust_001151,uniq_000986,23108,brasilia,DF
cust_001152,uniq_000358,40448,campinas,SP
cust_001153,uniq_002091,49309,sorocaba,SP
cust_001154,uniq_001076,48003,niteroi,RJ
cust_001155,uniq_000654,15801,campinas,SP
cust_001156,uniq_001857,11477,sao paulo,SP
cust_001157,uniq_001900,35649,sorocaba,SP
cust_001158,uniq_000395,91511,duque de caxias,RJ
cust_001159,uniq_000187,72013,curitiba,PR
cust_001160,uniq_000115,84329,sorocaba,SP
cust_001161,uniq_001952,18271,belo horizonte,MG
cust_001162,uniq_001595,42012,salvador,BA
cust_001163,uniq_002019,58553,campinas,SP
cust_001164,uniq_001597,43996,santos,SP
cust_001165,uniq_001024,42252,brasilia,DF
cust_001166,uniq_001503,36619,feira de santana,BA
cust_001167,uniq_001842,6106,duque de caxias,RJ
cust_001168,uniq_001017,85864,florianopolis,SC
cust_001169,uniq_002333,93373,santos,SP
cust_001170,uniq_002293,9003,sorocaba,SP
cust_001171,uniq_002041,41946,londrina,PR
cust_001172,uniq_002530,52265,campinas,SP
cust_001173,uniq_000995,78607,curitiba,PR
cust_001174,uniq_000290,98686,niteroi,RJ
cust_001175,uniq_001234,42214,londrina,PR
cust_001176,uniq_001902,75142,niteroi,RJ
cust_001177,uniq_001987,93797,sao paulo,SP
cust_001178,uniq_000990,83198,sao paulo,SP
cust_001179,uniq_000746,29756,santos,SP
cust_001180,uniq_001135,81930,maringa,PR
cust_001181,uniq_002049,41810,santos,SP
cust_001182,uniq_000154,2734,santos,SP
cust_001183,uniq_000836,76126,sorocaba,SP
cust_001184,uniq_000586,83703,ribeirao preto,SP
cust_001185,uniq_002055,35022,feira de santana,BA
cust_001186,uniq_001197,45642,santos,SP
cust_001187,uniq_000221,37070,campo grande,MS
cust_001188,uniq_000667,12585,ribeirao preto,SP
cust_001189,uniq_000113,99486,contagem,MG
cust_001190,uniq_001212,3238,niteroi,RJ
cust_001191,uniq_002544,56005,ribeirao preto,SP
cust_001192,uniq_001446,2478,brasilia,DF
cust_001193,uniq_002217,69247,sao luis,MA
cust_001194,uniq_001893,90183,brasilia,DF
cust_001195,uniq_002251,64702,ribeirao preto,SP
cust_001196,uniq_000793,61010,sorocaba,SP
cust_001197,uniq_002425,82963,uberlandia,MG
cust_001198,uniq_000608,97448,ribeirao preto,SP
cust_001199,uniq_001117,86319,curitiba,PR
cust_001200,uniq_001737,23910,contagem,MG
cust_001201,uniq_000731,56761,juiz de fora,MG
cust_001202,uniq_000674,82061,feira de santana,BA
cust_001203,uniq_000331,30160,porto alegre,RS
cust_001204,uniq_000010,67843,ribeirao preto,SP
cust_001205,uniq_001278,3257,campinas,SP
cust_001206,uniq_002516,87855,uberlandia,MG
cust_001207,uniq_000561,61825,rio de janeiro,RJ
cust_001208,uniq_001122,74567,ribeirao preto,SP
cust_001209,uniq_002385,82720,sao paulo,SP
cust_001210,uniq_001969,22658,londrina,PR
cust_001211,uniq_000010,45602,feira de santana,BA
cust_001212,uniq_001276,86004,juiz de fora,MG
cust_001213,uniq_000365,17305,santos,SP
cust_001214,uniq_000629,82423,sorocaba,SP
cust_001215,uniq_000628,29519,rio de janeiro,RJ
cust_001216,uniq_001561,57974,sorocaba,SP
cust_001217,uniq_000507,51488,uberlandia,MG
cust_001218,uniq_000642,68962,pelotas,RS
cust_001219,uniq_000575,83830,sorocaba,SP
cust_001220,uniq_000910,35548,ribeirao preto,SP
cust_001221,uniq_001672,18003,ribeirao preto,SP
cust_001222,uniq_001019,42859,aparecida de goiania,GO
cust_001223,uniq_000835,61602,belo horizonte,MG
cust_001224,uniq_001319,75293,sao paulo,SP
cust_001225,uniq_001568,75582,goiania,GO
cust_001226,uniq_000039,34655,niteroi,RJ
cust_001227,uniq_002270,93667,duque de caxias,RJ
cust_001228,uniq_002336,9233,recife,PE
cust_001229,uniq_001536,12553,santos,SP
cust_001230,uniq_001465,3452,sao paulo,SP
cust_001231,uniq_001771,92711,belo horizonte,MG
cust_001232,uniq_001124,18831,sorocaba,SP
cust_001233,uniq_000932,60544,pelotas,RS
cust_001234,uniq_000899,81481,sorocaba,SP
cust_001235,uniq_000407,76902,campinas,SP
cust_001236,uniq_002144,94934,santos,SP
cust_001237,uniq_000817,6323,duque de caxias,RJ
cust_001238,uniq_000725,41299,campinas,SP
cust_001239,uniq_002458,51108,ribeirao preto,SP
cust_001240,uniq_001292,69917,brasilia,DF
cust_001241,uniq_001585,62639,ribeirao preto,SP
cust_001242,uniq_000625,56434,santos,SP
cust_001243,uniq_000707,31376,santos,SP
cust_001244,uniq_001857,11540,campinas,SP
cust_001245,uniq_001149,43732,sorocaba,SP
cust_001246,uniq_000376,26705,juiz de fora,MG
cust_001247,uniq_002130,55874,sorocaba,SP
cust_001248,uniq_001027,79914,brasilia,DF
cust_001249,uniq_001704,55701,olinda,PE
cust_001250,uniq_000870,58720,campinas,SP
cust_001251,uniq_001429,5144,ribeirao preto,SP
cust_001252,uniq_001977,64819,campinas,SP
cust_001253,uniq_002257,44508,juiz de fora,MG
cust_001254,uniq_000528,13245,campinas,SP
cust_001255,uniq_001714,22167,salvador,BA
cust_001256,uniq_002332,78292,curitiba,PR
cust_001257,uniq_001638,91751,florianopolis,SC
cust_001258,uniq_000364,51264,niteroi,RJ
cust_001259,uniq_000483,97680,campo grande,MS
cust_001260,uniq_000517,18823,santos,SP
cust_001261,uniq_000271,30664,sao paulo,SP
cust_001262,uniq_001922,93075,sorocaba,SP
cust_001263,uniq_002461,18343,fortaleza,CE
cust_001264,uniq_001318,66278,juiz de fora,MG
cust_001265,uniq_001527,22730,florianopolis,SC
cust_001266,uniq_001972,33786,campinas,SP
cust_001267,uniq_001059,48296,sao luis,MA
cust_001268,uniq_001204,36638,rio de janeiro,RJ
cust_001269,uniq_001502,87575,duque de caxias,RJ
cust_001270,uniq_000776,97305,sao luis,MA
cust_001271,uniq_000157,50503,ribeirao preto,SP
cust_001272,uniq_001447,52995,sao paulo,SP
cust_001273,uniq_002096,6483,belo horizonte,MG
cust_001274,uniq_000186,24185,ribeirao preto,SP
cust_001275,uniq_000552,4948,sorocaba,SP
cust_001276,uniq_000670,85807,sao paulo,SP
cust_001277,uniq_002051,23511,campinas,SP
cust_001278,uniq_001286,34722,brasilia,DF
cust_001279,uniq_001362,84433,contagem,MG
cust_001280,uniq_001645,71615,sao paulo,SP
cust_001281,uniq_000705,62525,campinas,SP
cust_001282,uniq_001819,4808,rio de janeiro,RJ
cust_001283,uniq_000077,56732,uberlandia,MG
cust_001284,uniq_000289,56527,olinda,PE
cust_001285,uniq_002080,32577,recife,PE
cust_001286,uniq_001678,74747,campinas,SP
cust_001287,uniq_000449,93012,santos,SP
cust_001288,uniq_001118,26644,niteroi,RJ
cust_001289,uniq_000132,33786,belo horizonte,MG
cust_001290,uniq_001713,32910,rio de janeiro,RJ
cust_001291,uniq_001927,83658,belo horizonte,MG
cust_001292,uniq_000709,8699,juiz de fora,MG
cust_001293,uniq_000892,89693,ribeirao preto,SP
cust_001294,uniq_000603,77727,sao paulo,SP
cust_001295,uniq_000992,48849,campinas,SP
cust_001296,uniq_000694,58767,santos,SP
cust_001297,uniq_000630,89533,sao paulo,SP
cust_001298,uniq_001097,77213,pelotas,RS
cust_001299,uniq_002190,28403,sorocaba,SP
cust_001300,uniq_001944,5989,campinas,SP
cust_001301,uniq_000758,66184,belo horizonte,MG
cust_001302,uniq_002404,15434,curitiba,PR
cust_001303,uniq_000535,9708,santos,SP
cust_001304,uniq_002322,98246,feira de santana,BA
cust_001305,uniq_000788,47919,recife,PE
cust_001306,uniq_001377,65433,uberlandia,MG
cust_001307,uniq_000518,22515,belo horizonte,MG
cust_001308,uniq_001943,11068,sao paulo,SP
cust_001309,uniq_000810,7213,fortaleza,CE
cust_001310,uniq_002225,36081,santos,SP
cust_001311,uniq_000211,1368,olinda,PE
cust_001312,uniq_001280,42585,belo horizonte,MG
cust_001313,uniq_000404,33150,campinas,SP
cust_001314,uniq_002266,53155,sorocaba,SP
cust_001315,uniq_001063,59362,pelotas,RS
cust_001316,uniq_001719,31534,contagem,MG
cust_001317,uniq_002242,46067,santos,SP
cust_001318,uniq_001365,8731,londrina,PR
cust_001319,uniq_000146,30874,salvador,BA
cust_001320,uniq_000562,97840,rio de janeiro,RJ
cust_001321,uniq_000542,99127,niteroi,RJ
cust_001322,uniq_002331,49094,ribeirao preto,SP
cust_001323,uniq_002316,94012,joinville,SC
cust_001324,uniq_001216,50628,ribeirao preto,SP
cust_001325,uniq_002269,13439,brasilia,DF
cust_001326,uniq_000627,86921,ribeirao preto,SP
cust_001327,uniq_001732,42095,belo horizonte,MG
cust_001328,uniq_000999,61629,ribeirao preto,SP
cust_001329,uniq_000613,65235,sorocaba,SP
cust_001330,uniq_000637,31495,londrina,PR
cust_001331,uniq_001070,73614,niteroi,RJ
cust_001332,uniq_000866,50628,rio de janeiro,RJ
cust_001333,uniq_000538,37270,ananindeua,PA
cust_001334,uniq_000852,30493,belem,PA
cust_001335,uniq_000327,74881,salvador,BA
cust_001336,uniq_002472,25684,santos,SP
cust_001337,uniq_000968,13290,belo horizonte,MG
cust_001338,uniq_000273,88291,brasilia,DF
cust_001339,uniq_001468,33849,sorocaba,SP
cust_001340,uniq_002251,64461,ribeirao preto,SP
cust_001341,uniq_000917,71926,florianopolis,SC
cust_001342,uniq_002155,83994,duque de caxias,RJ
cust_001343,uniq_001557,62941,belo horizonte,MG
cust_001344,uniq_001885,71085,cuiaba,MT
cust_001345,uniq_000755,83882,contagem,MG
cust_001346,uniq_000094,94391,rio de janeiro,RJ
cust_001347,uniq_000881,5638,ribeirao preto,SP
cust_001348,uniq_002357,74581,sorocaba,SP
cust_001349,uniq_002016,18264,santos,SP
cust_001350,uniq_001999,89235,florianopolis,SC
cust_001351,uniq_002239,5800,feira de santana,BA
cust_001352,uniq_000951,25430,campinas,SP
cust_001353,uniq_000821,20019,ribeirao preto,SP
cust_001354,uniq_002359,60737,brasilia,DF
cust_001355,uniq_001457,1423,ribeirao preto,SP
cust_001356,uniq_000759,2685,rio de janeiro,RJ
cust_001357,uniq_000709,50916,rio de janeiro,RJ
cust_001358,uniq_002237,97193,porto alegre,RS
cust_001359,uniq_000136,53302,sao paulo,SP
cust_001360,uniq_000157,45146,uberlandia,MG
cust_001361,uniq_001881,66130,sao paulo,SP
cust_001362,uniq_000003,55628,juiz de fora,MG
cust_001363,uniq_000436,39105,sorocaba,SP
cust_001364,uniq_002526,59265,rio de janeiro,RJ
cust_001365,uniq_001085,1317,rio de janeiro,RJ
cust_001366,uniq_001855,25204,ribeirao preto,SP
cust_001367,uniq_001241,67714,ribeirao preto,SP
cust_001368,uniq_000230,34813,santos,SP
cust_001369,uniq_000470,6374,sorocaba,SP
cust_001370,uniq_001940,13319,ribeirao preto,SP
cust_001371,uniq_000241,86750,caucaia,CE
cust_001372,uniq_001516,33627,santos,SP
cust_001373,uniq_000887,3242,joinville,SC
cust_001374,uniq_000944,73151,sao luis,MA
cust_001375,uniq_002428,53516,campinas,SP
cust_001376,uniq_001545,45686,contagem,MG
cust_001377,uniq_001568,89595,brasilia,DF
cust_001378,uniq_000893,32058,juiz de fora,MG
cust_001379,uniq_000972,57675,niteroi,RJ
cust_001380,uniq_001748,74744,rio de janeiro,RJ
cust_001381,uniq_000099,61232,santos,SP
cust_001382,uniq_000605,21589,duque de caxias,RJ
cust_001383,uniq_001530,68478,campo grande,MS
cust_001384,uniq_001590,74595,caucaia,CE
cust_001385,uniq_000235,13118,santos,SP
cust_001386,uniq_002008,17379,pelotas,RS
cust_001387,uniq_001383,67817,campinas,SP
cust_001388,uniq_000606,12778,goiania,GO
cust_001389,uniq_001917,88154,santos,SP
cust_001390,uniq_002526,11847,recife,PE
cust_001391,uniq_001080,97446,feira de santana,BA
cust_001392,uniq_000722,67479,sorocaba,SP
cust_001393,uniq_000763,44861,campinas,SP
cust_001394,uniq_001511,27570,salvador,BA
cust_001395,uniq_000120,35105,sorocaba,SP
cust_001396,uniq_001232,75102,duque de caxias,RJ
cust_001397,uniq_000063,75576,aparecida de goiania,GO
cust_001398,uniq_000098,21656,uberlandia,MG
cust_001399,uniq_001096,54744,ribeirao preto,SP
cust_001400,uniq_001901,99299,duque de caxias,RJ
cust_001401,uniq_002252,26472,ribeirao preto,SP
cust_001402,uniq_000223,69646,ananindeua,PA
cust_001403,uniq_000622,18043,sorocaba,SP
cust_001404,uniq_001075,83573,santos,SP
cust_001405,uniq_001463,17852,sao paulo,SP
cust_001406,uniq_002516,30463,belem,PA
cust_001407,uniq_001744,46458,sorocaba,SP
cust_001408,uniq_001372,37694,brasilia,DF
cust_001409,uniq_000155,17842,pelotas,RS
cust_001410,uniq_000206,64457,salvador,BA
cust_001411,uniq_000390,2952,sao luis,MA
cust_001412,uniq_001685,98367,salvador,BA
cust_001413,uniq_000844,6156,fortaleza,CE
cust_001414,uniq_000614,34052,campinas,SP
cust_001415,uniq_001708,93057,joinville,SC
cust_001416,uniq_002079,16352,niteroi,RJ
cust_001417,uniq_001119,8223,niteroi,RJ
cust_001418,uniq_002248,74647,goiania,GO
cust_001419,uniq_001872,8244,sao luis,MA
cust_001420,uniq_001826,90059,caxias do sul,RS
cust_001421,uniq_002212,45667,duque de caxias,RJ
cust_001422,uniq_000468,87062,rio de janeiro,RJ
cust_001423,uniq_001933,25264,sao paulo,SP
cust_001424,uniq_002442,14972,campinas,SP
cust_001425,uniq_002530,96305,santos,SP
cust_001426,uniq_001474,76454,sorocaba,SP
cust_001427,uniq_001923,91186,sorocaba,SP
cust_001428,uniq_002265,32668,londrina,PR
cust_001429,uniq_002173,41069,rio de janeiro,RJ
cust_001430,uniq_002289,58144,recife,PE
cust_001431,uniq_002122,45423,uberlandia,MG
cust_001432,uniq_000972,25023,santos,SP
cust_001433,uniq_001862,38135,ribeirao preto,SP
cust_001434,uniq_001046,61266,sao paulo,SP
cust_001435,uniq_002044,4748,sao luis,MA
cust_001436,uniq_002066,34258,sorocaba,SP
cust_001437,uniq_002383,29991,niteroi,RJ
cust_001438,uniq_001500,7961,olinda,PE
cust_001439,uniq_001211,13144,sao luis,MA
cust_001440,uniq_000422,50071,sao paulo,SP
cust_001441,uniq_001627,11134,sorocaba,SP
cust_001442,uniq_001444,35145,santos,SP
cust_001443,uniq_001313,56524,campinas,SP
cust_001444,uniq_001724,87509,campinas,SP
cust_001445,uniq_002170,10777,uberlandia,MG
cust_001446,uniq_000379,44029,goiania,GO
cust_001447,uniq_001099,11190,duque de caxias,RJ
cust_001448,uniq_001841,43428,juiz de fora,MG
cust_001449,uniq_002090,48570,sorocaba,SP
cust_001450,uniq_001984,80126,joinville,SC
cust_001451,uniq_002038,44785,contagem,MG
cust_001452,uniq_002180,93614,brasilia,DF
cust_001453,uniq_002452,14625,fortaleza,CE
cust_001454,uniq_001550,6262,santos,SP
cust_001455,uniq_000634,1440,santos,SP
cust_001456,uniq_001437,36317,santos,SP
cust_001457,uniq_001809,20104,duque de caxias,RJ
cust_001458,uniq_000256,10066,fortaleza,CE
cust_001459,uniq_001930,24353,sao paulo,SP
cust_001460,uniq_001387,97522,maringa,PR
cust_001461,uniq_002387,80223,duque de caxias,RJ
cust_001462,uniq_000540,2838,sorocaba,SP
cust_001463,uniq_002312,91627,campinas,SP
cust_001464,uniq_001142,21320,uberlandia,MG
cust_001465,uniq_001462,41188,porto alegre,RS
cust_001466,uniq_001683,33435,rio de janeiro,RJ
cust_001467,uniq_001476,41097,ribeirao preto,SP
cust_001468,uniq_002304,76310,caxias do sul,RS
cust_001469,uniq_000426,71534,santos,SP
cust_001470,uniq_001861,59809,recife,PE
cust_001471,uniq_002486,63064,santos,SP
cust_001472,uniq_000561,73024,ribeirao preto,SP
cust_001473,uniq_000650,19229,niteroi,RJ
cust_001474,uniq_001211,40170,niteroi,RJ
cust_001475,uniq_001848,11661,duque de caxias,RJ
cust_001476,uniq_002445,70712,rio de janeiro,RJ
cust_001477,uniq_002029,44323,campo grande,MS
cust_001478,uniq_002024,64089,rio de janeiro,RJ
cust_001479,uniq_001125,56917,niteroi,RJ
cust_001480,uniq_001645,28089,niteroi,RJ
cust_001481,uniq_000538,14731,sorocaba,SP
cust_001482,uniq_001181,97320,belo horizonte,MG
cust_001483,uniq_000481,30033,sao paulo,SP
cust_001484,uniq_000069,11846,uberlandia,MG
cust_001485,uniq_002184,31288,santos,SP
cust_001486,uniq_002052,90338,varzea grande,MT
cust_001487,uniq_001302,26868,niteroi,RJ
cust_001488,uniq_000036,98691,goiania,GO
cust_001489,uniq_000229,46614,rio de janeiro,RJ
cust_001490,uniq_000285,86318,santos,SP
cust_001491,uniq_001828,65652,feira de santana,BA
cust_001492,uniq_000518,5349,contagem,MG
cust_001493,uniq_000637,51429,joinville,SC
cust_001494,uniq_002195,42275,niteroi,RJ
cust_001495,uniq_002234,20943,belo horizonte,MG
cust_001496,uniq_001945,55448,salvador,BA
cust_001497,uniq_000789,11190,belo horizonte,MG
cust_001498,uniq_001478,70130,ribeirao preto,SP
cust_001499,uniq_000510,82364,juiz de fora,MG
cust_001500,uniq_002187,10161,pelotas,RS
cust_001501,uniq_000216,48450,belem,PA
cust_001502,uniq_001898,65856,sao paulo,SP
cust_001503,uniq_001304,7151,niteroi,RJ
cust_001504,uniq_001931,39543,florianopolis,SC
cust_001505,uniq_001149,26553,niteroi,RJ
cust_001506,uniq_000403,4886,londrina,PR
cust_001507,uniq_001915,80598,duque de caxias,RJ
cust_001508,uniq_001609,45022,ribeirao preto,SP
cust_001509,uniq_001184,75420,maringa,PR
cust_001510,uniq_000950,59119,santos,SP
cust_001511,uniq_000876,87704,sorocaba,SP
cust_001512,uniq_001226,99702,contagem,MG
cust_001513,uniq_000667,60606,londrina,PR
cust_001514,uniq_000720,35864,goiania,GO
cust_001515,uniq_000709,42867,santos,SP
cust_001516,uniq_000032,82714,sorocaba,SP
cust_001517,uniq_002366,43236,fortaleza,CE
cust_001518,uniq_000603,52453,sao paulo,SP
cust_001519,uniq_000420,20205,campinas,SP
cust_001520,uniq_000385,99015,campinas,SP
cust_001521,uniq_002519,65428,niteroi,RJ
cust_001522,uniq_001215,33690,brasilia,DF
cust_001523,uniq_000833,58921,curitiba,PR
cust_001524,uniq_001029,40712,porto alegre,RS
cust_001525,uniq_000225,16331,campinas,SP
cust_001526,uniq_000799,87599,santos,SP
cust_001527,uniq_000634,88679,rio de janeiro,RJ
cust_001528,uniq_002048,83653,campinas,SP
cust_001529,uniq_000148,37477,campinas,SP
cust_001530,uniq_001084,26383,sao paulo,SP
cust_001531,uniq_002014,5924,campinas,SP
cust_001532,uniq_002125,73421,uberlandia,MG
cust_001533,uniq_001307,33459,porto alegre,RS
cust_001534,uniq_000567,89328,ribeirao preto,SP
cust_001535,uniq_000859,87114,rio de janeiro,RJ
cust_001536,uniq_000566,13689,joinville,SC
cust_001537,uniq_001688,91777,londrina,PR
cust_001538,uniq_000746,14888,blumenau,SC
cust_001539,uniq_001608,49548,niteroi,RJ
cust_001540,uniq_001672,47918,feira de santana,BA
cust_001541,uniq_002396,95676,ribeirao preto,SP
cust_001542,uniq_000944,66072,sorocaba,SP
cust_001543,uniq_002451,87648,campinas,SP
cust_001544,uniq_001021,59983,duque de caxias,RJ
cust_001545,uniq_001735,82697,santos,SP
cust_001546,uniq_001687,85358,sao paulo,SP
cust_001547,uniq_002085,86110,londrina,PR
cust_001548,uniq_001196,41749,sorocaba,SP
cust_001549,uniq_002020,38805,sao paulo,SP
cust_001550,uniq_000906,98496,sao paulo,SP
cust_001551,uniq_001252,75889,duque de caxias,RJ
cust_001552,uniq_001274,91812,santos,SP
cust_001553,uniq_001796,58155,campinas,SP
cust_001554,uniq_001576,92972,ribeirao preto,SP
cust_001555,uniq_000199,72247,londrina,PR
cust_001556,uniq_002063,74513,recife,PE
cust_001557,uniq_001932,18600,rio de janeiro,RJ
cust_001558,uniq_000266,57121,contagem,MG
cust_001559,uniq_002452,73407,brasilia,DF
cust_001560,uniq_001684,76338,campo grande,MS
cust_001561,uniq_000216,95800,belo horizonte,MG
cust_001562,uniq_001253,33367,brasilia,DF
cust_001563,uniq_002132,30963,goiania,GO
cust_001564,uniq_000713,96977,florianopolis,SC
cust_001565,uniq_002379,98628,rio de janeiro,RJ
cust_001566,uniq_001066,18808,ribeirao preto,SP
cust_001567,uniq_000576,38458,sao paulo,SP
cust_001568,uniq_000908,94859,duque de caxias,RJ
cust_001569,uniq_001338,20772,rio de janeiro,RJ
cust_001570,uniq_001754,78532,campinas,SP
cust_001571,uniq_002366,12116,belo horizonte,MG
cust_001572,uniq_000496,18652,uberlandia,MG
cust_001573,uniq_002448,78710,feira de santana,BA
cust_001574,uniq_001345,61138,sao paulo,SP
cust_001575,uniq_000326,55927,santos,SP
cust_001576,uniq_002362,85801,blumenau,SC
cust_001577,uniq_000889,31405,salvador,BA
cust_001578,uniq_001582,50825,campo grande,MS
cust_001579,uniq_001780,61235,brasilia,DF
cust_001580,uniq_000034,74246,brasilia,DF
cust_001581,uniq_000564,33877,sao paulo,SP
cust_001582,uniq_001750,63729,ribeirao preto,SP
cust_001583,uniq_000828,45386,sao paulo,SP
cust_001584,uniq_000023,54653,belo horizonte,MG
cust_001585,uniq_000059,86402,recife,PE
cust_001586,uniq_002107,39971,campinas,SP
cust_001587,uniq_000391,67147,belo horizonte,MG
cust_001588,uniq_000256,94256,ribeirao preto,SP
cust_001589,uniq_001433,76477,santos,SP
cust_001590,uniq_000303,98882,sorocaba,SP
cust_001591,uniq_001665,58765,santos,SP
cust_001592,uniq_001387,28912,fortaleza,CE
cust_001593,uniq_001654,99147,sorocaba,SP
cust_001594,uniq_001253,64812,salvador,BA
cust_001595,uniq_001984,24899,caxias do sul,RS
cust_001596,uniq_001644,32401,ribeirao preto,SP
cust_001597,uniq_001058,26966,campinas,SP
cust_001598,uniq_000039,83526,blumenau,SC
cust_001599,uniq_000697,10163,campinas,SP
cust_001600,uniq_000335,74249,goiania,GO
cust_001601,uniq_000039,55847,sorocaba,SP
cust_001602,uniq_000696,8273,porto alegre,RS
cust_001603,uniq_000526,61721,blumenau,SC
cust_001604,uniq_000195,75561,sao paulo,SP
cust_001605,uniq_000796,72869,campinas,SP
cust_001606,uniq_001291,53322,ananindeua,PA
cust_001607,uniq_000454,34208,santos,SP
cust_001608,uniq_000696,17220,duque de caxias,RJ
cust_001609,uniq_000051,2213,duque de caxias,RJ
cust_001610,uniq_000128,36595,ribeirao preto,SP
cust_001611,uniq_000401,63590,londrina,PR
cust_001612,uniq_001154,4727,curitiba,PR
cust_001613,uniq_001698,99869,sorocaba,SP
cust_001614,uniq_002010,59008,feira de santana,BA
cust_001615,uniq_001605,30160,sao paulo,SP
cust_001616,uniq_001572,96247,sorocaba,SP
cust_001617,uniq_002385,19209,uberlandia,MG
cust_001618,uniq_000651,95801,campo grande,MS
cust_001619,uniq_002035,28894,santos,SP
cust_001620,uniq_002389,38592,santos,SP
cust_001621,uniq_001447,43115,duque de caxias,RJ
cust_001622,uniq_002143,99487,florianopolis,SC
cust_001623,uniq_000350,25840,campinas,SP
cust_001624,uniq_002240,97313,sao paulo,SP
cust_001625,uniq_001438,35348,londrina,PR
cust_001626,uniq_000564,29232,sao paulo,SP
cust_001627,uniq_000157,64181,santos,SP
cust_001628,uniq_001835,69680,sorocaba,SP
cust_001629,uniq_001098,35157,santos,SP
cust_001630,uniq_000790,14272,duque de caxias,RJ
cust_001631,uniq_000995,40209,brasilia,DF
cust_001632,uniq_002527,54501,juiz de fora,MG
cust_001633,uniq_001090,4963,porto alegre,RS
cust_001634,uniq_000200,8786,varzea grande,MT
cust_001635,uniq_000713,91875,santos,SP
cust_001636,uniq_000370,4550,campinas,SP
cust_001637,uniq_001748,41281,olinda,PE
cust_001638,uniq_002041,76624,campinas,SP
cust_001639,uniq_002144,33485,porto alegre,RS
cust_001640,uniq_001613,49982,londrina,PR
cust_001641,uniq_001959,9561,campinas,SP
cust_001642,uniq_001064,79648,niteroi,RJ
cust_001643,uniq_001600,63783,santos,SP
cust_001644,uniq_000272,85312,ribeirao preto,SP
cust_001645,uniq_001372,86517,rio de janeiro,RJ
cust_001646,uniq_001421,35729,campinas,SP
cust_001647,uniq_000079,5074,florianopolis,SC
cust_001648,uniq_001398,35288,goiania,GO
cust_001649,uniq_001843,15381,joinville,SC
cust_001650,uniq_000937,53795,ribeirao preto,SP
cust_001651,uniq_001389,15492,campinas,SP
cust_001652,uniq_000729,92267,sao paulo,SP
cust_001653,uniq_000690,60624,santos,SP
cust_001654,uniq_000330,26050,caucaia,CE
cust_001655,uniq_000835,92200,sao paulo,SP
cust_001656,uniq_002048,77198,santos,SP
cust_001657,uniq_002385,44338,salvador,BA
cust_001658,uniq_001620,15504,santos,SP
cust_001659,uniq_001592,35036,ribeirao preto,SP
cust_001660,uniq_001565,58816,ribeirao preto,SP
cust_001661,uniq_001213,76817,contagem,MG
cust_001662,uniq_001078,26930,blumenau,SC
cust_001663,uniq_001583,74513,campinas,SP
cust_001664,uniq_002000,29000,aparecida de goiania,GO
cust_001665,uniq_001055,25428,salvador,BA
cust_001666,uniq_001443,45254,salvador,BA
cust_001667,uniq_001198,16921,ribeirao preto,SP
cust_001668,uniq_000728,41060,campinas,SP
cust_001669,uniq_000740,36422,brasilia,DF
cust_001670,uniq_000200,28723,sao paulo,SP
cust_001671,uniq_001121,77783,contagem,MG
cust_001672,uniq_001816,33840,londrina,PR
cust_001673,uniq_001748,69810,santos,SP
cust_001674,uniq_002513,72307,florianopolis,SC
cust_001675,uniq_000101,66918,olinda,PE
cust_001676,uniq_001939,27663,porto alegre,RS
cust_001677,uniq_002027,83112,niteroi,RJ
cust_001678,uniq_001112,24418,brasilia,DF
cust_001679,uniq_000721,28435,niteroi,RJ
cust_001680,uniq_000910,87622,maringa,PR
cust_001681,uniq_001740,34628,feira de santana,BA
cust_001682,uniq_002198,70004,curitiba,PR
cust_001683,uniq_001638,5191,sao paulo,SP
cust_001684,uniq_001311,61817,santos,SP
cust_001685,uniq_001664,87004,sorocaba,SP
cust_001686,uniq_000180,71160,rio de janeiro,RJ
cust_001687,uniq_001550,58659,niteroi,RJ
cust_001688,uniq_000107,85053,uberlandia,MG
cust_001689,uniq_002445,30513,campinas,SP
cust_001690,uniq_002267,38300,joinville,SC
cust_001691,uniq_001296,7872,goiania,GO
cust_001692,uniq_000953,70138,santos,SP
cust_001693,uniq_001867,72616,maringa,PR
cust_001694,uniq_001625,75385,caxias do sul,RS
cust_001695,uniq_001798,75124,rio de janeiro,RJ
cust_001696,uniq_001314,13610,sorocaba,SP
cust_001697,uniq_000602,66951,florianopolis,SC
cust_001698,uniq_000186,76568,ananindeua,PA
cust_001699,uniq_000722,21174,pelotas,RS
cust_001700,uniq_001348,48171,aparecida de goiania,GO
