order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
ord_004132,cust_000433,delivered,20/11/2018 09:16,22/11/2018 06:16,25/11/2018 06:16,04/12/2018 06:16,01/12/2018 09:16
ord_004133,cust_002779,delivered,04/10/2018 11:25,04/10/2018 11:25,09/10/2018 11:25,22/10/2018 11:25,25/10/2018 11:25
ord_004134,cust_000805,delivered,14/05/2018 13:04,15/05/2018 21:04,17/05/2018 21:04,21/05/2018 21:04,25/05/2018 13:04
ord_004135,cust_001032,delivered,13/11/2017 18:35,13/11/2017 22:35,19/11/2017 22:35,21/11/2017 22:35,25/11/2017 18:35
ord_004136,cust_002056,delivered,14/11/2017 13:53,15/11/2017 02:53,20/11/2017 02:53,27/11/2017 02:53,30/11/2017 13:53
ord_004137,cust_002650,delivered,10/11/2018 13:07,12/11/2018 12:07,13/11/2018 12:07,21/11/2018 12:07,25/11/2018 13:07
ord_004138,cust_001189,delivered,16/03/2017 20:07,17/03/2017 04:07,19/03/2017 04:07,28/03/2017 04:07,07/04/2017 20:07
ord_004139,cust_002427,delivered,01/12/2018 09:28,03/12/2018 07:28,07/12/2018 07:28,20/12/2018 07:28,14/12/2018 09:28
ord_004140,cust_001843,delivered,27/11/2017 16:16,28/11/2017 06:16,30/11/2017 06:16,10/12/2017 06:16,16/12/2017 16:16
ord_004141,cust_000560,delivered,27/08/2018 20:16,28/08/2018 14:16,31/08/2018 14:16,13/09/2018 14:16,12/09/2018 20:16
ord_004142,cust_001678,delivered,27/11/2017 22:38,29/11/2017 18:38,03/12/2017 18:38,14/12/2017 18:38,10/12/2017 22:38
ord_004143,cust_002886,delivered,07/12/2018 10:24,08/12/2018 21:24,11/12/2018 21:24,17/12/2018 21:24,31/12/2018 10:24
ord_004144,cust_002952,delivered,21/02/2017 09:50,21/02/2017 23:50,27/02/2017 23:50,11/03/2017 23:50,14/03/2017 09:50
ord_004145,cust_002975,shipped,14/12/2017 17:25,16/12/2017 04:25,20/12/2017 04:25,,04/01/2018 17:25
ord_004146,cust_000219,delivered,06/11/2018 18:36,07/11/2018 16:36,10/11/2018 16:36,22/11/2018 16:36,22/11/2018 18:36
ord_004147,cust_002415,delivered,25/10/2017 16:23,25/10/2017 20:23,27/10/2017 20:23,07/11/2017 20:23,07/11/2017 16:23
ord_004148,cust_001424,shipped,26/10/2017 13:15,27/10/2017 01:15,29/10/2017 01:15,,14/11/2017 13:15
ord_004149,cust_001354,delivered,21/11/2018 19:28,22/11/2018 06:28,23/11/2018 06:28,25/11/2018 06:28,15/12/2018 19:28
ord_004150,cust_001269,delivered,17/10/2018 15:43,18/10/2018 13:43,19/10/2018 13:43,01/11/2018 13:43,30/10/2018 15:43
ord_004151,cust_002017,delivered,17/05/2017 15:57,19/05/2017 09:57,24/05/2017 09:57,05/06/2017 09:57,06/06/2017 15:57
ord_004152,cust_001510,delivered,23/05/2018 11:02,24/05/2018 14:02,29/05/2018 14:02,31/05/2018 14:02,14/06/2018 11:02
ord_004153,cust_000241,delivered,11/09/2017 14:31,11/09/2017 21:31,12/09/2017 21:31,17/09/2017 21:31,27/09/2017 14:31
ord_004154,cust_001178,delivered,03/09/2017 20:38,05/09/2017 01:38,09/09/2017 01:38,17/09/2017 01:38,14/09/2017 20:38
ord_004155,cust_002763,delivered,14/06/2018 22:05,15/06/2018 23:05,17/06/2018 23:05,25/06/2018 23:05,07/07/2018 22:05
ord_004156,cust_000405,delivered,05/06/2017 16:49,06/06/2017 10:49,11/06/2017 10:49,17/06/2017 10:49,16/06/2017 16:49
ord_004157,cust_000665,delivered,10/03/2018 15:16,11/03/2018 02:16,15/03/2018 02:16,19/03/2018 02:16,31/03/2018 15:16
ord_004158,cust_000330,processing,09/10/2017 19:52,11/10/2017 05:52,,,26/10/2017 19:52
ord_004159,cust_002150,canceled,30/10/2018 11:33,31/10/2018 13:33,,,19/11/2018 11:33
ord_004160,cust_002430,delivered,06/05/2018 20:09,,09/05/2018 16:09,19/05/2018 16:09,26/05/2018 20:09
ord_004161,cust_002404,delivered,03/09/2017 08:44,03/09/2017 17:44,07/09/2017 17:44,21/09/2017 17:44,16/09/2017 08:44
ord_004162,cust_000211,delivered,27/11/2018 19:09,28/11/2018 00:09,04/12/2018 00:09,11/12/2018 00:09,08/12/2018 19:09
ord_004163,cust_002908,canceled,13/10/2018 16:43,14/10/2018 02:43,,,24/10/2018 16:43
ord_004164,cust_002675,delivered,17/10/2017 22:48,19/10/2017 03:48,24/10/2017 03:48,30/10/2017 03:48,30/10/2017 22:48
ord_004165,cust_002471,delivered,11/12/2018 11:34,11/12/2018 13:34,14/12/2018 13:34,28/12/2018 13:34,02/01/2019 11:34
ord_004166,cust_002589,delivered,19/10/2017 18:16,19/10/2017 21:16,23/10/2017 21:16,30/10/2017 21:16,30/10/2017 18:16
ord_004167,cust_002454,delivered,09/11/2017 10:26,11/11/2017 09:26,12/11/2017 09:26,19/11/2017 09:26,29/11/2017 10:26
ord_004168,cust_000109,delivered,08/01/2018 18:31,09/01/2018 06:31,13/01/2018 06:31,24/01/2018 06:31,23/01/2018 18:31
ord_004169,cust_002116,delivered,17/07/2017 17:39,17/07/2017 22:39,18/07/2017 22:39,23/07/2017 22:39,08/08/2017 17:39
ord_004170,cust_002734,shipped,27/07/2018 22:38,29/07/2018 20:38,31/07/2018 20:38,,14/08/2018 22:38
ord_004171,cust_001729,processing,08/05/2018 10:24,09/05/2018 05:24,,,29/05/2018 10:24
ord_004172,cust_002730,delivered,20/11/2018 10:45,20/11/2018 10:45,23/11/2018 10:45,25/11/2018 10:45,12/12/2018 10:45
ord_004173,cust_000125,delivered,26/09/2017 22:46,27/09/2017 18:46,30/09/2017 18:46,02/10/2017 18:46,19/10/2017 22:46
ord_004174,cust_001795,delivered,23/07/2017 11:41,23/07/2017 11:41,27/07/2017 11:41,09/08/2017 11:41,14/08/2017 11:41
ord_004175,cust_002918,delivered,18/12/2017 08:16,18/12/2017 22:16,24/12/2017 22:16,29/12/2017 22:16,02/01/2018 08:16
ord_004176,cust_001686,delivered,29/06/2017 12:28,01/07/2017 09:28,07/07/2017 09:28,19/07/2017 09:28,22/07/2017 12:28
ord_004177,cust_001346,delivered,04/12/2018 12:25,06/12/2018 02:25,10/12/2018 02:25,20/12/2018 02:25,19/12/2018 12:25
ord_004178,cust_000860,delivered,14/08/2018 08:49,15/08/2018 04:49,19/08/2018 04:49,23/08/2018 04:49,01/09/2018 08:49
ord_004179,cust_002390,delivered,28/09/2018 13:48,29/09/2018 05:48,02/10/2018 05:48,06/10/2018 05:48,11/10/2018 13:48
ord_004180,cust_002836,delivered,01/09/2018 08:51,02/09/2018 12:51,08/09/2018 12:51,22/09/2018 12:51,23/09/2018 08:51
ord_004181,cust_001131,delivered,28/09/2017 17:13,29/09/2017 23:13,05/10/2017 23:13,18/10/2017 23:13,09/10/2017 17:13
ord_004182,cust_001487,delivered,23/06/2017 19:44,25/06/2017 07:44,26/06/2017 07:44,01/07/2017 07:44,17/07/2017 19:44
ord_004183,cust_001368,delivered,09/02/2018 18:52,10/02/2018 20:52,15/02/2018 20:52,23/02/2018 20:52,26/02/2018 18:52
ord_004184,cust_001898,delivered,16/10/2018 22:09,17/10/2018 01:09,18/10/2018 01:09,31/10/2018 01:09,07/11/2018 22:09
ord_004185,cust_001387,delivered,28/11/2017 12:02,30/11/2017 05:02,05/12/2017 05:02,10/12/2017 05:02,15/12/2017 12:02
ord_004186,cust_002184,delivered,15/01/2017 08:06,16/01/2017 00:06,19/01/2017 00:06,29/01/2017 00:06,27/01/2017 08:06
ord_004187,cust_002970,delivered,11/07/2018 18:36,13/07/2018 09:36,17/07/2018 09:36,23/07/2018 09:36,22/07/2018 18:36
ord_004188,cust_000921,delivered,20/08/2017 08:25,21/08/2017 22:25,26/08/2017 22:25,08/09/2017 22:25,12/09/2017 08:25
ord_004189,cust_000634,delivered,28/04/2018 09:11,28/04/2018 19:11,30/04/2018 19:11,05/05/2018 19:11,17/05/2018 09:11
ord_004190,cust_001665,delivered,23/01/2017 08:31,24/01/2017 08:31,25/01/2017 08:31,01/02/2017 08:31,04/02/2017 08:31
ord_004191,cust_001505,delivered,06/04/2018 09:47,07/04/2018 21:47,11/04/2018 21:47,22/04/2018 21:47,21/04/2018 09:47
ord_004192,cust_001276,delivered,14/01/2018 21:51,15/01/2018 14:51,21/01/2018 14:51,31/01/2018 14:51,01/02/2018 21:51
ord_004193,cust_000464,delivered,13/11/2018 20:45,15/11/2018 10:45,16/11/2018 10:45,19/11/2018 10:45,29/11/2018 20:45
ord_004194,cust_000341,delivered,17/08/2018 21:53,18/08/2018 22:53,21/08/2018 22:53,24/08/2018 22:53,28/08/2018 21:53
ord_004195,cust_001482,canceled,21/02/2017 11:36,23/02/2017 07:36,,,10/03/2017 11:36
ord_004196,cust_002169,delivered,24/09/2018 12:50,26/09/2018 07:50,28/09/2018 07:50,09/10/2018 07:50,06/10/2018 12:50
ord_004197,cust_001637,delivered,25/09/2018 08:25,27/09/2018 06:25,03/10/2018 06:25,06/10/2018 06:25,09/10/2018 08:25
ord_004198,cust_002334,delivered,13/07/2018 13:51,13/07/2018 23:51,17/07/2018 23:51,27/07/2018 23:51,02/08/2018 13:51
ord_004199,cust_000409,delivered,27/11/2018 12:53,28/11/2018 23:53,02/12/2018 23:53,07/12/2018 23:53,17/12/2018 12:53
ord_004200,cust_002838,delivered,02/10/2018 15:41,04/10/2018 03:41,05/10/2018 03:41,12/10/2018 03:41,13/10/2018 15:41
ord_004201,cust_002094,delivered,06/09/2017 15:25,07/09/2017 12:25,08/09/2017 12:25,18/09/2017 12:25,23/09/2017 15:25
ord_004202,cust_001995,processing,05/01/2018 12:16,05/01/2018 20:16,,,18/01/2018 12:16
ord_004203,cust_002483,delivered,12/12/2017 17:19,13/12/2017 07:19,14/12/2017 07:19,20/12/2017 07:19,28/12/2017 17:19
ord_004204,cust_002830,delivered,03/04/2018 20:07,04/04/2018 20:07,08/04/2018 20:07,20/04/2018 20:07,25/04/2018 20:07
ord_004205,cust_002448,processing,08/12/2018 11:02,10/12/2018 04:02,,,24/12/2018 11:02
ord_004206,cust_001443,delivered,14/06/2018 20:24,16/06/2018 15:24,21/06/2018 15:24,03/07/2018 15:24,02/07/2018 20:24
ord_004207,cust_002187,delivered,22/11/2017 08:02,24/11/2017 03:02,26/11/2017 03:02,05/12/2017 03:02,02/12/2017 08:02
ord_004208,cust_001263,delivered,01/12/2018 21:52,03/12/2018 18:52,05/12/2018 18:52,11/12/2018 18:52,18/12/2018 21:52
ord_004209,cust_000422,delivered,04/08/2018 12:38,04/08/2018 16:38,08/08/2018 16:38,13/08/2018 16:38,25/08/2018 12:38
ord_004210,cust_002954,delivered,18/10/2017 11:50,20/10/2017 10:50,25/10/2017 10:50,27/10/2017 10:50,06/11/2017 11:50
ord_004211,cust_001864,delivered,22/11/2018 18:26,23/11/2018 20:26,28/11/2018 20:26,06/12/2018 20:26,16/12/2018 18:26
ord_004212,cust_002363,delivered,07/12/2017 21:13,08/12/2017 01:13,12/12/2017 01:13,21/12/2017 01:13,28/12/2017 21:13
ord_004213,cust_002095,delivered,11/04/2018 22:17,12/04/2018 04:17,14/04/2018 04:17,28/04/2018 04:17,22/04/2018 22:17
ord_004214,cust_001018,delivered,16/03/2018 21:51,17/03/2018 09:51,20/03/2018 09:51,25/03/2018 09:51,26/03/2018 21:51
ord_004215,cust_002278,delivered,26/11/2018 16:07,27/11/2018 04:07,02/12/2018 04:07,04/12/2018 04:07,10/12/2018 16:07
ord_004216,cust_000980,delivered,18/10/2017 19:41,19/10/2017 00:41,25/10/2017 00:41,07/11/2017 00:41,09/11/2017 19:41
ord_004217,cust_002128,canceled,28/11/2017 20:13,29/11/2017 14:13,,,20/12/2017 20:13
ord_004218,cust_002457,delivered,11/07/2018 11:21,12/07/2018 13:21,17/07/2018 13:21,19/07/2018 13:21,31/07/2018 11:21
ord_004219,cust_001886,delivered,16/11/2018 13:00,17/11/2018 03:00,22/11/2018 03:00,28/11/2018 03:00,06/12/2018 13:00
ord_004220,cust_001425,delivered,26/05/2017 10:28,27/05/2017 18:28,29/05/2017 18:28,12/06/2017 18:28,15/06/2017 10:28
ord_004221,cust_002183,delivered,29/08/2017 22:07,31/08/2017 08:07,01/09/2017 08:07,14/09/2017 08:07,12/09/2017 22:07
ord_004222,cust_000214,delivered,05/12/2018 11:51,06/12/2018 06:51,08/12/2018 06:51,17/12/2018 06:51,25/12/2018 11:51
ord_004223,cust_002556,delivered,17/09/2018 08:05,17/09/2018 11:05,19/09/2018 11:05,22/09/2018 11:05,06/10/2018 08:05
ord_004224,cust_001502,canceled,08/12/2017 21:15,09/12/2017 11:15,,,19/12/2017 21:15
ord_004225,cust_001707,delivered,18/12/2017 12:00,19/12/2017 17:00,21/12/2017 17:00,23/12/2017 17:00,10/01/2018 12:00
ord_004226,cust_000606,delivered,10/03/2018 14:59,,13/03/2018 08:59,20/03/2018 08:59,31/03/2018 14:59
ord_004227,cust_000435,delivered,19/07/2018 22:38,21/07/2018 01:38,27/07/2018 01:38,03/08/2018 01:38,01/08/2018 22:38
ord_004228,cust_001091,processing,10/05/2018 18:38,12/05/2018 10:38,,,24/05/2018 18:38
ord_004229,cust_002447,delivered,17/09/2018 18:31,19/09/2018 07:31,23/09/2018 07:31,03/10/2018 07:31,07/10/2018 18:31
ord_004230,cust_000042,delivered,16/03/2017 11:52,17/03/2017 16:52,19/03/2017 16:52,27/03/2017 16:52,29/03/2017 11:52
ord_004231,cust_001983,delivered,11/10/2018 21:08,12/10/2018 01:08,18/10/2018 01:08,20/10/2018 01:08,02/11/2018 21:08
ord_004232,cust_002970,delivered,21/03/2017 09:47,22/03/2017 20:47,25/03/2017 20:47,27/03/2017 20:47,07/04/2017 09:47
ord_004233,cust_002059,delivered,13/11/2018 08:48,13/11/2018 23:48,17/11/2018 23:48,29/11/2018 23:48,24/11/2018 08:48
ord_004234,cust_000883,delivered,02/03/2017 22:02,03/03/2017 17:02,06/03/2017 17:02,16/03/2017 17:02,22/03/2017 22:02
ord_004235,cust_000882,delivered,09/06/2017 19:07,11/06/2017 04:07,16/06/2017 04:07,22/06/2017 04:07,03/07/2017 19:07
ord_004236,cust_001001,delivered,01/08/2017 12:32,03/08/2017 03:32,08/08/2017 03:32,19/08/2017 03:32,15/08/2017 12:32
ord_004237,cust_000448,canceled,10/09/2017 18:05,12/09/2017 04:05,,,04/10/2017 18:05
ord_004238,cust_001794,delivered,20/01/2018 09:16,20/01/2018 23:16,23/01/2018 23:16,25/01/2018 23:16,09/02/2018 09:16
ord_004239,cust_002342,delivered,08/07/2018 18:24,09/07/2018 15:24,12/07/2018 15:24,25/07/2018 15:24,28/07/2018 18:24
ord_004240,cust_001549,delivered,19/11/2018 12:09,20/11/2018 05:09,22/11/2018 05:09,27/11/2018 05:09,04/12/2018 12:09
ord_004241,cust_000148,delivered,16/04/2018 22:42,17/04/2018 20:42,21/04/2018 20:42,02/05/2018 20:42,03/05/2018 22:42
ord_004242,cust_002595,delivered,22/04/2018 22:29,24/04/2018 10:29,26/04/2018 10:29,05/05/2018 10:29,05/05/2018 22:29
ord_004243,cust_001207,delivered,24/11/2017 20:38,26/11/2017 18:38,28/11/2017 18:38,09/12/2017 18:38,13/12/2017 20:38
ord_004244,cust_001531,delivered,01/10/2018 15:28,02/10/2018 09:28,05/10/2018 09:28,08/10/2018 09:28,23/10/2018 15:28
ord_004245,cust_001526,delivered,22/05/2017 15:24,23/05/2017 06:24,29/05/2017 06:24,07/06/2017 06:24,10/06/2017 15:24
ord_004246,cust_001901,delivered,16/11/2017 17:29,18/11/2017 11:29,21/11/2017 11:29,05/12/2017 11:29,09/12/2017 17:29
ord_004247,cust_000052,delivered,07/05/2017 22:53,08/05/2017 05:53,14/05/2017 05:53,26/05/2017 05:53,19/05/2017 22:53
ord_004248,cust_000730,processing,02/09/2017 14:23,03/09/2017 08:23,,,21/09/2017 14:23
ord_004249,cust_001791,delivered,27/05/2018 19:38,29/05/2018 16:38,30/05/2018 16:38,03/06/2018 16:38,10/06/2018 19:38
ord_004250,cust_001165,delivered,07/06/2017 11:50,09/06/2017 05:50,13/06/2017 05:50,18/06/2017 05:50,25/06/2017 11:50
ord_004251,cust_000358,delivered,11/05/2017 18:37,13/05/2017 08:37,19/05/2017 08:37,31/05/2017 08:37,22/05/2017 18:37
ord_004252,cust_002755,delivered,14/10/2018 19:13,16/10/2018 13:13,22/10/2018 13:13,29/10/2018 13:13,29/10/2018 19:13
ord_004253,cust_000724,delivered,30/05/2017 19:07,31/05/2017 06:07,02/06/2017 06:07,11/06/2017 06:07,14/06/2017 19:07
ord_004254,cust_000665,delivered,09/06/2018 19:35,09/06/2018 21:35,11/06/2018 21:35,15/06/2018 21:35,26/06/2018 19:35
ord_004255,cust_002980,delivered,13/12/2017 16:43,15/12/2017 09:43,20/12/2017 09:43,01/01/2018 09:43,03/01/2018 16:43
ord_004256,cust_000688,delivered,20/11/2018 12:46,21/11/2018 11:46,24/11/2018 11:46,01/12/2018 11:46,08/12/2018 12:46
ord_004257,cust_001680,delivered,08/08/2018 08:41,08/08/2018 20:41,13/08/2018 20:41,21/08/2018 20:41,31/08/2018 08:41
ord_004258,cust_001551,delivered,23/03/2017 19:00,24/03/2017 17:00,28/03/2017 17:00,11/04/2017 17:00,06/04/2017 19:00
ord_004259,cust_002904,delivered,20/11/2018 18:46,22/11/2018 09:46,24/11/2018 09:46,04/12/2018 09:46,05/12/2018 18:46
ord_004260,cust_002862,processing,29/01/2018 15:36,30/01/2018 14:36,,,15/02/2018 15:36
ord_004261,cust_001477,delivered,14/11/2017 08:59,15/11/2017 14:59,16/11/2017 14:59,22/11/2017 14:59,03/12/2017 08:59
ord_004262,cust_000134,delivered,19/07/2018 22:45,20/07/2018 22:45,22/07/2018 22:45,31/07/2018 22:45,10/08/2018 22:45
ord_004263,cust_002410,delivered,14/08/2018 08:25,15/08/2018 07:25,20/08/2018 07:25,27/08/2018 07:25,01/09/2018 08:25
ord_004264,cust_001922,delivered,18/11/2017 20:40,20/11/2017 17:40,22/11/2017 17:40,26/11/2017 17:40,12/12/2017 20:40
ord_004265,cust_000113,delivered,13/12/2017 21:36,15/12/2017 17:36,18/12/2017 17:36,24/12/2017 17:36,30/12/2017 21:36
ord_004266,cust_000423,delivered,09/07/2017 18:20,10/07/2017 14:20,12/07/2017 14:20,17/07/2017 14:20,26/07/2017 18:20
ord_004267,cust_000873,delivered,31/05/2018 20:32,02/06/2018 10:32,05/06/2018 10:32,16/06/2018 10:32,20/06/2018 20:32
ord_004268,cust_002542,delivered,09/12/2018 20:12,11/12/2018 06:12,17/12/2018 06:12,25/12/2018 06:12,21/12/2018 20:12
ord_004269,cust_000849,delivered,31/01/2018 12:05,31/01/2018 18:05,05/02/2018 18:05,09/02/2018 18:05,12/02/2018 12:05
ord_004270,cust_002660,delivered,30/12/2018 18:43,01/01/2019 10:43,06/01/2019 10:43,09/01/2019 10:43,14/01/2019 18:43
ord_004271,cust_000209,delivered,29/07/2017 12:23,30/07/2017 21:23,01/08/2017 21:23,15/08/2017 21:23,09/08/2017 12:23
ord_004272,cust_001533,delivered,28/09/2018 16:45,30/09/2018 09:45,02/10/2018 09:45,15/10/2018 09:45,14/10/2018 16:45
ord_004273,cust_002856,delivered,27/11/2018 12:29,29/11/2018 01:29,30/11/2018 01:29,12/12/2018 01:29,12/12/2018 12:29
ord_004274,cust_001948,delivered,28/07/2018 10:48,30/07/2018 06:48,05/08/2018 06:48,16/08/2018 06:48,16/08/2018 10:48
ord_004275,cust_001514,delivered,20/05/2017 21:44,21/05/2017 22:44,27/05/2017 22:44,09/06/2017 22:44,13/06/2017 21:44
ord_004276,cust_001165,delivered,26/11/2017 20:45,26/11/2017 22:45,29/11/2017 22:45,09/12/2017 22:45,14/12/2017 20:45
ord_004277,cust_001778,delivered,24/04/2017 20:25,25/04/2017 09:25,30/04/2017 09:25,13/05/2017 09:25,18/05/2017 20:25
ord_004278,cust_000762,delivered,05/06/2018 11:57,05/06/2018 18:57,07/06/2018 18:57,20/06/2018 18:57,24/06/2018 11:57
ord_004279,cust_001561,delivered,31/12/2018 08:24,31/12/2018 19:24,04/01/2019 19:24,11/01/2019 19:24,19/01/2019 08:24
ord_004280,cust_000168,delivered,31/12/2017 18:47,01/01/2018 21:47,02/01/2018 21:47,07/01/2018 21:47,22/01/2018 18:47
ord_004281,cust_000745,delivered,15/07/2017 18:29,17/07/2017 16:29,19/07/2017 16:29,01/08/2017 16:29,02/08/2017 18:29
ord_004282,cust_002192,delivered,20/10/2017 21:14,22/10/2017 09:14,25/10/2017 09:14,06/11/2017 09:14,13/11/2017 21:14
ord_004283,cust_002772,delivered,16/05/2018 10:37,17/05/2018 06:37,23/05/2018 06:37,30/05/2018 06:37,04/06/2018 10:37
ord_004284,cust_001277,delivered,15/05/2018 12:28,16/05/2018 11:28,19/05/2018 11:28,01/06/2018 11:28,30/05/2018 12:28
ord_004285,cust_002006,delivered,16/09/2017 14:15,17/09/2017 14:15,19/09/2017 14:15,22/09/2017 14:15,02/10/2017 14:15
ord_004286,cust_001363,shipped,02/09/2018 22:22,03/09/2018 17:22,04/09/2018 17:22,,21/09/2018 22:22
ord_004287,cust_000370,delivered,26/04/2017 18:09,27/04/2017 22:09,29/04/2017 22:09,01/05/2017 22:09,10/05/2017 18:09
ord_004288,cust_002882,delivered,19/06/2018 22:59,21/06/2018 19:59,23/06/2018 19:59,26/06/2018 19:59,09/07/2018 22:59
ord_004289,cust_001385,delivered,07/02/2018 09:38,07/02/2018 13:38,09/02/2018 13:38,11/02/2018 13:38,17/02/2018 09:38
ord_004290,cust_000339,delivered,09/06/2017 16:10,10/06/2017 09:10,11/06/2017 09:10,14/06/2017 09:10,29/06/2017 16:10
ord_004291,cust_000004,delivered,26/06/2018 19:45,26/06/2018 22:45,01/07/2018 22:45,05/07/2018 22:45,06/07/2018 19:45
ord_004292,cust_000611,delivered,19/07/2018 20:36,21/07/2018 12:36,24/07/2018 12:36,30/07/2018 12:36,31/07/2018 20:36
ord_004293,cust_002024,delivered,17/02/2018 18:43,18/02/2018 03:43,20/02/2018 03:43,26/02/2018 03:43,13/03/2018 18:43
ord_004294,cust_000986,delivered,29/09/2018 19:35,01/10/2018 02:35,05/10/2018 02:35,12/10/2018 02:35,21/10/2018 19:35
ord_004295,cust_001570,canceled,06/04/2018 19:03,06/04/2018 22:03,,,27/04/2018 19:03
ord_004296,cust_000494,delivered,03/11/2017 17:12,04/11/2017 15:12,09/11/2017 15:12,17/11/2017 15:12,26/11/2017 17:12
ord_004297,cust_002712,delivered,07/12/2018 14:46,09/12/2018 09:46,13/12/2018 09:46,18/12/2018 09:46,27/12/2018 14:46
ord_004298,cust_002916,delivered,03/12/2018 09:45,05/12/2018 06:45,11/12/2018 06:45,14/12/2018 06:45,14/12/2018 09:45
ord_004299,cust_002842,delivered,05/05/2017 11:45,05/05/2017 18:45,09/05/2017 18:45,22/05/2017 18:45,27/05/2017 11:45
ord_004300,cust_001868,delivered,04/12/2018 19:00,06/12/2018 02:00,09/12/2018 02:00,14/12/2018 02:00,17/12/2018 19:00
ord_004301,cust_000294,delivered,16/09/2018 11:48,16/09/2018 21:48,17/09/2018 21:48,29/09/2018 21:48,05/10/2018 11:48
ord_004302,cust_000358,delivered,17/05/2017 13:26,19/05/2017 00:26,20/05/2017 00:26,01/06/2017 00:26,09/06/2017 13:26
ord_004303,cust_000268,delivered,13/04/2018 08:41,14/04/2018 09:41,18/04/2018 09:41,01/05/2018 09:41,03/05/2018 08:41
ord_004304,cust_001488,delivered,20/02/2017 09:16,21/02/2017 23:16,22/02/2017 23:16,25/02/2017 23:16,02/03/2017 09:16
ord_004305,cust_002697,delivered,28/05/2018 15:46,30/05/2018 10:46,02/06/2018 10:46,14/06/2018 10:46,18/06/2018 15:46
ord_004306,cust_002390,delivered,28/11/2018 15:58,29/11/2018 07:58,30/11/2018 07:58,12/12/2018 07:58,20/12/2018 15:58
ord_004307,cust_001536,delivered,26/12/2017 15:15,26/12/2017 17:15,29/12/2017 17:15,12/01/2018 17:15,06/01/2018 15:15
ord_004308,cust_002248,delivered,05/04/2018 10:47,06/04/2018 01:47,12/04/2018 01:47,23/04/2018 01:47,29/04/2018 10:47
ord_004309,cust_001409,delivered,14/09/2017 14:36,15/09/2017 00:36,16/09/2017 00:36,19/09/2017 00:36,26/09/2017 14:36
ord_004310,cust_001869,delivered,27/04/2018 13:16,27/04/2018 18:16,03/05/2018 18:16,10/05/2018 18:16,07/05/2018 13:16
ord_004311,cust_001712,processing,02/10/2018 16:17,04/10/2018 02:17,,,20/10/2018 16:17
ord_004312,cust_001811,delivered,03/09/2017 22:43,05/09/2017 17:43,11/09/2017 17:43,19/09/2017 17:43,23/09/2017 22:43
ord_004313,cust_001399,delivered,05/05/2018 20:17,06/05/2018 20:17,11/05/2018 20:17,17/05/2018 20:17,16/05/2018 20:17
ord_004314,cust_002227,delivered,15/12/2017 08:02,16/12/2017 09:02,18/12/2017 09:02,30/12/2017 09:02,27/12/2017 08:02
ord_004315,cust_001842,delivered,01/09/2018 20:52,03/09/2018 00:52,04/09/2018 00:52,09/09/2018 00:52,20/09/2018 20:52
ord_004316,cust_000815,delivered,05/08/2018 18:35,07/08/2018 13:35,13/08/2018 13:35,20/08/2018 13:35,16/08/2018 18:35
ord_004317,cust_002847,delivered,03/08/2018 11:45,03/08/2018 11:45,06/08/2018 11:45,13/08/2018 11:45,25/08/2018 11:45
ord_004318,cust_001477,delivered,02/01/2018 15:36,03/01/2018 16:36,06/01/2018 16:36,16/01/2018 16:36,16/01/2018 15:36
ord_004319,cust_001817,delivered,04/06/2018 08:30,06/06/2018 01:30,07/06/2018 01:30,15/06/2018 01:30,26/06/2018 08:30
ord_004320,cust_001590,delivered,06/07/2018 18:46,07/07/2018 01:46,08/07/2018 01:46,22/07/2018 01:46,27/07/2018 18:46
ord_004321,cust_000962,delivered,24/07/2018 10:01,25/07/2018 13:01,29/07/2018 13:01,12/08/2018 13:01,07/08/2018 10:01
ord_004322,cust_000242,delivered,19/05/2018 20:18,19/05/2018 20:18,22/05/2018 20:18,30/05/2018 20:18,09/06/2018 20:18
ord_004323,cust_000640,delivered,06/11/2018 15:37,08/11/2018 07:37,13/11/2018 07:37,18/11/2018 07:37,19/11/2018 15:37
ord_004324,cust_002871,delivered,03/10/2017 15:56,04/10/2017 22:56,10/10/2017 22:56,21/10/2017 22:56,20/10/2017 15:56
ord_004325,cust_002898,delivered,19/03/2017 20:23,21/03/2017 18:23,22/03/2017 18:23,04/04/2017 18:23,12/04/2017 20:23
ord_004326,cust_000486,canceled,12/12/2018 10:58,13/12/2018 00:58,,,04/01/2019 10:58
ord_004327,cust_001738,delivered,25/03/2017 18:45,27/03/2017 05:45,02/04/2017 05:45,06/04/2017 05:45,17/04/2017 18:45
ord_004328,cust_000772,delivered,22/11/2018 14:29,24/11/2018 02:29,28/11/2018 02:29,30/11/2018 02:29,04/12/2018 14:29
ord_004329,cust_001700,shipped,12/06/2018 10:25,12/06/2018 11:25,15/06/2018 11:25,,26/06/2018 10:25
ord_004330,cust_001965,delivered,25/11/2018 16:07,27/11/2018 04:07,28/11/2018 04:07,03/12/2018 04:07,06/12/2018 16:07
ord_004331,cust_000099,delivered,13/05/2018 17:36,15/05/2018 03:36,17/05/2018 03:36,22/05/2018 03:36,05/06/2018 17:36
ord_004332,cust_002850,canceled,12/10/2018 20:03,14/10/2018 01:03,,,02/11/2018 20:03
ord_004333,cust_002755,delivered,16/08/2018 11:25,17/08/2018 14:25,18/08/2018 14:25,01/09/2018 14:25,08/09/2018 11:25
