order_id,payment_sequential,payment_type,payment_installments,payment_value
ord_003378,1,credit_card,2,52.29
ord_003379,1,boleto,1,23.95
ord_003380,1,credit_card,1,70.8
ord_003380,2,boleto,1,70.8
ord_003381,1,credit_card,1,32.53
ord_003382,1,credit_card,1,109.81
ord_003383,1,boleto,1,129.92
ord_003384,1,credit_card,1,102.66
ord_003385,1,boleto,1,71.23
ord_003386,1,credit_card,1,78.17
ord_003387,1,boleto,1,137.75
ord_003388,1,credit_card,1,54.23
ord_003389,1,credit_card,1,89.43
ord_003390,1,credit_card,2,114.47
ord_003391,1,boleto,1,104.3
ord_003392,1,credit_card,5,173.29
ord_003393,1,credit_card,8,130.24
ord_003394,1,credit_card,6,108.96
ord_003395,1,credit_card,10,67.71
ord_003396,1,boleto,1,470.78
ord_003397,1,credit_card,1,542.17
ord_003398,1,credit_card,6,139.45
ord_003399,1,credit_card,1,153.47
ord_003400,1,credit_card,2,38.72
ord_003401,1,credit_card,1,110.35
ord_003402,1,credit_card,8,96.52
ord_003403,1,credit_card,1,135.93
ord_003404,1,credit_card,6,389.81
ord_003405,1,credit_card,6,31.41
ord_003406,1,credit_card,1,24.14
ord_003407,1,voucher,1,337.33
ord_003408,1,boleto,1,25.06
ord_003409,1,credit_card,1,129.95
ord_003410,1,boleto,1,121.47
ord_003411,1,boleto,1,84.62
ord_003412,1,credit_card,1,370.4
ord_003413,1,credit_card,2,139.86
ord_003414,1,credit_card,2,74.11
ord_003415,1,credit_card,3,117.68
ord_003416,1,credit_card,5,258.05
ord_003417,1,boleto,1,180.73
ord_003418,1,boleto,1,184.4
ord_003419,1,credit_card,1,35.31
ord_003420,1,credit_card,10,114.18
ord_003421,1,voucher,1,114.29
ord_003422,1,credit_card,1,165.53
ord_003423,1,credit_card,2,29.12
ord_003424,1,credit_card,3,38.09
ord_003425,1,boleto,1,116.23
ord_003426,1,credit_card,3,311.37
ord_003427,1,credit_card,1,132.05
ord_003428,1,boleto,1,151.66
ord_003429,1,credit_card,5,142.83
ord_003430,1,credit_card,1,98.85
ord_003431,1,credit_card,1,120.34
ord_003432,1,credit_card,1,118.28
ord_003433,1,credit_card,4,220.62
ord_003434,1,debit_card,1,83.27
ord_003435,1,credit_card,1,72.93
ord_003436,1,credit_card,2,50.42
ord_003437,1,credit_card,1,229.12
ord_003438,1,credit_card,2,220.23
ord_003439,1,credit_card,1,36.67
ord_003440,1,credit_card,1,100.03
ord_003441,1,credit_card,2,24.42
ord_003442,1,credit_card,1,106.93
ord_003443,1,boleto,1,106.44
ord_003444,1,credit_card,3,451.28
ord_003445,1,boleto,1,31.45
ord_003446,1,credit_card,1,86.44
ord_003447,1,credit_card,2,124.91
ord_003448,1,credit_card,1,133.54
ord_003449,1,credit_card,4,80.23
ord_003450,1,boleto,1,378.79
ord_003451,1,credit_card,10,198.94
ord_003452,1,voucher,1,66.26
ord_003453,1,credit_card,4,148.45
ord_003454,1,boleto,1,180.42
ord_003454,2,credit_card,1,180.42
ord_003455,1,boleto,1,75.44
ord_003456,1,credit_card,1,61.38
ord_003457,1,boleto,1,70.28
ord_003458,1,credit_card,1,193.85
ord_003459,1,credit_card,1,139.7
ord_003460,1,credit_card,2,265.79
ord_003461,1,credit_card,3,134.2
ord_003462,1,boleto,1,56.37
ord_003463,1,boleto,1,54.46
ord_003464,1,credit_card,5,137.88
ord_003465,1,credit_card,1,154.73
ord_003466,1,credit_card,6,88.24
ord_003467,1,credit_card,5,98.44
ord_003468,1,voucher,1,232.79
ord_003469,1,credit_card,1,169.44
ord_003470,1,credit_card,1,619.93
ord_003471,1,boleto,1,90.03
ord_003472,1,boleto,1,189.41
ord_003473,1,credit_card,2,117.48
ord_003474,1,credit_card,8,216.08
ord_003475,1,credit_card,3,116.92
ord_003476,1,credit_card,4,413.07
ord_003477,1,credit_card,1,35.82
ord_003478,1,boleto,1,213.71
ord_003479,1,credit_card,1,300.76
ord_003480,1,credit_card,1,133.57
ord_003481,1,credit_card,3,174.5
ord_003482,1,boleto,1,165.93
ord_003483,1,credit_card,1,84.63
ord_003484,1,boleto,1,38.96
ord_003485,1,credit_card,1,44.39
ord_003486,1,credit_card,1,117.81
ord_003486,2,credit_card,4,117.81
ord_003487,1,credit_card,1,31.84
ord_003488,1,boleto,1,198.63
ord_003489,1,credit_card,2,93.95
ord_003490,1,credit_card,1,263.54
ord_003491,1,debit_card,1,154.95
ord_003492,1,credit_card,1,43.06
ord_003493,1,boleto,1,149.32
ord_003494,1,credit_card,8,197.98
ord_003495,1,credit_card,6,41.49
ord_003496,1,credit_card,1,231.45
ord_003497,1,credit_card,1,171.45
ord_003498,1,credit_card,2,89.2
ord_003499,1,voucher,1,28.75
ord_003500,1,credit_card,2,167.49
ord_003501,1,credit_card,1,501.81
ord_003502,1,credit_card,1,47.01
ord_003503,1,voucher,1,33.35
ord_003504,1,credit_card,1,421.13
ord_003505,1,credit_card,1,173.3
ord_003506,1,credit_card,5,192.71
ord_003507,1,credit_card,10,91.25
ord_003508,1,credit_card,1,74.36
ord_003509,1,credit_card,10,388.76
ord_003510,1,credit_card,1,149.46
ord_003511,1,credit_card,4,83.04
ord_003512,1,voucher,1,239.56
ord_003513,1,credit_card,1,147.44
ord_003514,1,voucher,1,120.46
ord_003515,1,credit_card,4,146.28
ord_003516,1,credit_card,5,29.5
ord_003517,1,credit_card,1,320.09
ord_003518,1,boleto,1,136.33
ord_003519,1,boleto,1,62.4
ord_003520,1,credit_card,1,65.71
ord_003521,1,boleto,1,546.85
ord_003522,1,credit_card,6,55.61
ord_003523,1,credit_card,8,110.23
ord_003524,1,voucher,1,273.9
ord_003525,1,credit_card,1,46.39
ord_003526,1,credit_card,1,14.04
ord_003527,1,credit_card,10,54.43
ord_003528,1,credit_card,1,69.59
ord_003529,1,credit_card,1,57.49
ord_003530,1,boleto,1,99.27
ord_003531,1,credit_card,10,34.3
ord_003532,1,credit_card,8,65.06
ord_003533,1,credit_card,2,233.95
ord_003534,1,credit_card,4,139.34
ord_003535,1,credit_card,10,36.72
ord_003536,1,boleto,1,125.19
ord_003537,1,credit_card,1,74.08
ord_003538,1,credit_card,3,210.41
ord_003539,1,credit_card,1,135.82
ord_003540,1,credit_card,1,68.38
ord_003541,1,credit_card,6,58.39
ord_003542,1,credit_card,1,69.34
ord_003543,1,credit_card,4,533.39
ord_003544,1,credit_card,1,179.77
ord_003545,1,credit_card,1,53.38
ord_003546,1,credit_card,1,11.66
ord_003547,1,credit_card,2,172.08
ord_003548,1,credit_card,5,74.07
ord_003548,2,boleto,1,74.07
ord_003549,1,credit_card,1,47.51
ord_003550,1,voucher,1,76.99
ord_003551,1,credit_card,1,170.23
ord_003552,1,credit_card,1,119.65
ord_003553,1,credit_card,1,18.96
ord_003554,1,credit_card,2,56.24
ord_003555,1,boleto,1,39.06
ord_003556,1,credit_card,1,983.05
ord_003557,1,boleto,1,131.16
ord_003558,1,credit_card,1,27.0
ord_003559,1,credit_card,1,40.69
ord_003560,1,credit_card,3,37.2
ord_003561,1,credit_card,2,64.74
ord_003562,1,credit_card,1,31.33
ord_003563,1,credit_card,4,137.3
ord_003564,1,boleto,1,85.29
ord_003565,1,credit_card,1,209.95
ord_003566,1,credit_card,1,396.21
ord_003567,1,boleto,1,52.36
ord_003568,1,credit_card,4,46.3
ord_003568,2,credit_card,1,46.3
ord_003569,1,boleto,1,149.47
ord_003570,1,credit_card,6,38.21
ord_003571,1,credit_card,2,64.14
ord_003572,1,credit_card,4,75.9
ord_003573,1,credit_card,2,156.74
ord_003574,1,credit_card,2,30.56
ord_003575,1,credit_card,1,293.99
ord_003576,1,credit_card,4,52.84
ord_003577,1,boleto,1,47.49
ord_003578,1,credit_card,8,85.5
ord_003579,1,boleto,1,117.98
ord_003580,1,credit_card,10,89.95
ord_003581,1,boleto,1,110.66
ord_003582,1,credit_card,1,32.17
ord_003583,1,credit_card,2,34.7
ord_003584,1,credit_card,6,107.17
ord_003585,1,boleto,1,102.18
ord_003586,1,boleto,1,56.25
ord_003587,1,credit_card,1,563.78
ord_003588,1,credit_card,1,24.75
ord_003589,1,credit_card,1,61.2
ord_003590,1,boleto,1,84.24
ord_003591,1,boleto,1,27.81
ord_003592,1,credit_card,5,19.75
ord_003593,1,credit_card,3,65.04
ord_003593,2,boleto,1,65.04
ord_003594,1,boleto,1,152.77
ord_003595,1,boleto,1,77.06
ord_003596,1,credit_card,1,65.12
ord_003597,1,credit_card,1,161.89
ord_003598,1,credit_card,1,31.16
ord_003599,1,credit_card,1,151.01
ord_003600,1,credit_card,1,24.81
ord_003601,1,boleto,1,202.8
ord_003602,1,credit_card,2,40.05
ord_003603,1,credit_card,1,156.86
ord_003604,1,voucher,1,78.21
ord_003605,1,credit_card,10,94.13
ord_003606,1,credit_card,6,157.92
ord_003607,1,credit_card,1,53.31
ord_003608,1,credit_card,1,245.64
ord_003609,1,voucher,1,104.59
ord_003610,1,credit_card,2,59.08
ord_003611,1,credit_card,6,136.77
ord_003612,1,boleto,1,64.78
ord_003613,1,credit_card,5,79.95
ord_003614,1,credit_card,3,58.09
ord_003615,1,credit_card,1,67.57
ord_003616,1,boleto,1,255.92
ord_003617,1,boleto,1,337.68
ord_003618,1,boleto,1,51.9
ord_003619,1,credit_card,10,33.49
ord_003619,2,credit_card,1,33.49
ord_003620,1,credit_card,1,118.92
ord_003621,1,boleto,1,69.58
ord_003622,1,credit_card,4,55.23
ord_003623,1,voucher,1,34.05
ord_003624,1,credit_card,1,143.08
ord_003625,1,credit_card,6,18.73
ord_003626,1,credit_card,1,263.08
ord_003627,1,credit_card,1,110.33
ord_003628,1,credit_card,1,97.93
ord_003629,1,credit_card,2,141.75
ord_003630,1,credit_card,4,172.34
ord_003631,1,boleto,1,157.37
ord_003632,1,debit_card,1,202.46
ord_003633,1,credit_card,4,90.84
ord_003634,1,credit_card,1,64.97
ord_003635,1,credit_card,3,35.37
ord_003636,1,boleto,1,28.31
ord_003637,1,credit_card,1,176.74
ord_003638,1,credit_card,1,190.06
ord_003639,1,credit_card,1,68.68
ord_003640,1,credit_card,10,46.41
ord_003641,1,credit_card,1,26.51
ord_003642,1,credit_card,8,112.1
ord_003643,1,credit_card,1,281.0
ord_003644,1,credit_card,1,35.54
ord_003645,1,credit_card,6,76.38
ord_003646,1,credit_card,6,74.62
ord_003647,1,boleto,1,35.86
ord_003648,1,credit_card,1,108.39
ord_003649,1,credit_card,1,34.44
ord_003650,1,credit_card,4,124.46
ord_003651,1,credit_card,4,83.04
ord_003652,1,boleto,1,247.73
ord_003653,1,credit_card,1,84.04
ord_003654,1,credit_card,3,94.19
ord_003655,1,boleto,1,222.77
ord_003656,1,credit_card,5,79.7
ord_003657,1,credit_card,1,61.43
ord_003658,1,credit_card,3,560.26
ord_003659,1,credit_card,1,148.46
ord_003660,1,boleto,1,107.52
ord_003661,1,credit_card,1,125.13
ord_003662,1,credit_card,5,276.32
ord_003663,1,credit_card,3,223.53
ord_003664,1,voucher,1,56.38
ord_003665,1,credit_card,1,75.44
ord_003666,1,credit_card,8,179.33
ord_003667,1,debit_card,1,32.47
ord_003668,1,credit_card,2,147.18
ord_003669,1,credit_card,1,58.41
ord_003670,1,credit_card,1,38.15
ord_003671,1,voucher,1,193.0
ord_003672,1,boleto,1,380.82
ord_003673,1,credit_card,1,52.53
ord_003674,1,credit_card,1,86.35
ord_003675,1,credit_card,1,37.46
ord_003676,1,voucher,1,43.24
ord_003677,1,credit_card,1,108.03
ord_003678,1,credit_card,4,74.9
ord_003679,1,credit_card,6,84.65
ord_003680,1,credit_card,8,186.49
ord_003681,1,credit_card,5,430.0
ord_003682,1,credit_card,1,27.57
ord_003683,1,credit_card,1,53.23
ord_003684,1,credit_card,6,111.37
ord_003685,1,credit_card,1,757.44
ord_003686,1,credit_card,1,260.63
ord_003687,1,credit_card,4,176.8
ord_003688,1,credit_card,1,193.73
ord_003689,1,credit_card,2,164.69
ord_003690,1,credit_card,1,245.37
ord_003691,1,boleto,1,83.52
ord_003692,1,credit_card,2,85.04
ord_003693,1,credit_card,1,103.23
ord_003694,1,credit_card,1,51.96
ord_003695,1,credit_card,1,75.03
ord_003696,1,boleto,1,83.1
ord_003697,1,boleto,1,124.11
ord_003698,1,credit_card,3,145.75
ord_003699,1,debit_card,1,132.2
ord_003700,1,credit_card,1,228.2
ord_003701,1,credit_card,3,44.62
ord_003702,1,credit_card,1,55.96
ord_003703,1,credit_card,1,19.03
ord_003704,1,boleto,1,84.27
ord_003705,1,credit_card,1,18.95
ord_003706,1,credit_card,8,443.13
ord_003707,1,credit_card,1,168.87
ord_003708,1,credit_card,1,397.12
ord_003709,1,boleto,1,243.98
ord_003710,1,boleto,1,31.37
ord_003711,1,credit_card,6,103.9
ord_003712,1,credit_card,1,34.56
ord_003713,1,credit_card,1,88.58
ord_003714,1,credit_card,1,180.25
ord_003715,1,boleto,1,74.19
ord_003716,1,credit_card,3,31.71
ord_003717,1,boleto,1,89.76
ord_003718,1,credit_card,1,99.8
ord_003719,1,credit_card,1,35.67
ord_003720,1,credit_card,2,15.59
ord_003721,1,credit_card,6,101.99
ord_003722,1,credit_card,10,357.32
ord_003723,1,credit_card,1,172.73
ord_003724,1,credit_card,10,135.69
ord_003725,1,credit_card,5,476.44
ord_003726,1,credit_card,1,83.34
ord_003727,1,credit_card,2,76.18
ord_003728,1,credit_card,1,73.13
ord_003729,1,credit_card,3,264.42
ord_003730,1,credit_card,1,206.1
ord_003731,1,credit_card,1,54.73
ord_003732,1,credit_card,1,146.56
ord_003733,1,credit_card,6,121.86
ord_003734,1,credit_card,1,108.43
ord_003735,1,boleto,1,193.56
ord_003736,1,credit_card,1,93.5
ord_003737,1,debit_card,1,62.04
ord_003738,1,credit_card,1,98.84
ord_003739,1,credit_card,1,223.52
ord_003740,1,boleto,1,71.68
ord_003741,1,credit_card,1,189.92
ord_003742,1,credit_card,1,49.22
ord_003743,1,boleto,1,45.39
ord_003744,1,credit_card,3,140.46
ord_003745,1,credit_card,1,223.7
ord_003746,1,credit_card,1,318.03
ord_003747,1,credit_card,1,73.56
ord_003748,1,voucher,1,28.99
ord_003749,1,credit_card,1,40.92
ord_003750,1,credit_card,4,58.42
ord_003751,1,credit_card,1,190.83
ord_003752,1,credit_card,3,90.09
ord_003753,1,credit_card,1,50.53
ord_003754,1,credit_card,3,21.37
ord_003755,1,boleto,1,133.59
ord_003756,1,credit_card,1,113.84
ord_003757,1,boleto,1,313.38
ord_003758,1,credit_card,1,75.55
ord_003759,1,credit_card,3,141.62
ord_003760,1,credit_card,1,35.6
ord_003761,1,boleto,1,69.89
ord_003762,1,credit_card,1,53.1
ord_003763,1,boleto,1,80.18
ord_003764,1,credit_card,2,256.6
ord_003765,1,credit_card,8,97.98
ord_003766,1,credit_card,1,516.54
ord_003767,1,credit_card,5,165.07
ord_003768,1,credit_card,1,400.74
ord_003769,1,credit_card,1,32.9
ord_003770,1,credit_card,1,121.4
ord_003771,1,credit_card,2,427.43
ord_003772,1,credit_card,4,138.22
ord_003773,1,credit_card,1,138.44
ord_003774,1,credit_card,1,244.03
ord_003775,1,credit_card,1,221.51
ord_003776,1,boleto,1,17.9
ord_003777,1,credit_card,3,70.06
ord_003778,1,credit_card,1,167.34
ord_003779,1,credit_card,1,101.63
ord_003780,1,debit_card,1,50.68
ord_003781,1,credit_card,1,206.99
ord_003782,1,credit_card,5,184.54
ord_003783,1,boleto,1,18.91
ord_003784,1,voucher,1,183.12
ord_003785,1,credit_card,3,49.01
ord_003786,1,credit_card,8,124.21
ord_003787,1,credit_card,1,92.82
ord_003788,1,credit_card,8,146.72
ord_003788,2,debit_card,1,146.72
ord_003789,1,boleto,1,123.82
ord_003790,1,boleto,1,117.12
ord_003791,1,credit_card,3,146.79
ord_003792,1,credit_card,2,45.14
ord_003793,1,credit_card,8,142.3
ord_003794,1,credit_card,2,70.54
ord_003795,1,boleto,1,66.98
ord_003796,1,credit_card,5,226.43
ord_003797,1,debit_card,1,44.5
ord_003798,1,credit_card,1,102.22
ord_003799,1,debit_card,1,38.43
ord_003800,1,boleto,1,68.65
ord_003801,1,credit_card,1,25.99
ord_003802,1,credit_card,8,62.22
ord_003803,1,boleto,1,67.71
ord_003804,1,credit_card,1,178.52
ord_003805,1,credit_card,6,680.0
ord_003806,1,voucher,1,51.53
ord_003806,2,credit_card,1,51.53
ord_003807,1,credit_card,1,149.19
ord_003808,1,credit_card,4,78.08
ord_003809,1,voucher,1,387.49
ord_003810,1,credit_card,1,56.63
ord_003811,1,credit_card,1,126.06
ord_003812,1,credit_card,3,208.47
ord_003813,1,credit_card,1,103.67
ord_003814,1,credit_card,1,615.01
ord_003815,1,debit_card,1,251.19
ord_003816,1,voucher,1,102.89
ord_003817,1,credit_card,4,381.31
ord_003818,1,credit_card,1,132.6
ord_003819,1,boleto,1,40.55
ord_003820,1,credit_card,4,69.97
ord_003821,1,credit_card,10,90.81
ord_003822,1,credit_card,1,134.45
ord_003823,1,boleto,1,277.27
ord_003824,1,credit_card,1,141.06
ord_003825,1,credit_card,1,147.6
ord_003826,1,credit_card,4,121.66
ord_003827,1,credit_card,1,47.97
ord_003828,1,credit_card,4,134.88
ord_003829,1,credit_card,3,97.14
ord_003830,1,boleto,1,117.23
ord_003831,1,boleto,1,88.68
ord_003832,1,credit_card,2,134.61
ord_003833,1,credit_card,4,68.1
ord_003834,1,credit_card,10,19.57
ord_003835,1,credit_card,2,149.85
ord_003836,1,credit_card,1,210.33
ord_003837,1,credit_card,2,79.44
ord_003837,2,credit_card,1,79.44
ord_003838,1,credit_card,1,89.23
ord_003839,1,credit_card,1,590.86
ord_003840,1,credit_card,1,44.59
ord_003841,1,boleto,1,72.63
ord_003842,1,voucher,1,181.06
ord_003843,1,credit_card,4,35.02
ord_003844,1,credit_card,1,166.41
ord_003845,1,boleto,1,360.91
ord_003846,1,credit_card,2,47.39
ord_003847,1,credit_card,1,28.9
ord_003847,2,credit_card,2,28.9
ord_003848,1,debit_card,1,120.04
ord_003849,1,credit_card,2,115.47
ord_003850,1,credit_card,1,197.06
ord_003851,1,credit_card,5,435.07
ord_003852,1,credit_card,1,276.77
ord_003853,1,credit_card,1,85.58
ord_003854,1,credit_card,1,144.05
ord_003855,1,voucher,1,127.2
ord_003856,1,credit_card,1,74.82
ord_003857,1,boleto,1,142.25
ord_003858,1,credit_card,1,198.33
ord_003859,1,boleto,1,196.89
ord_003860,1,credit_card,5,44.89
ord_003861,1,credit_card,1,31.34
ord_003862,1,credit_card,4,25.37
ord_003863,1,credit_card,8,159.69
ord_003864,1,credit_card,1,691.91
ord_003865,1,credit_card,5,146.15
ord_003866,1,credit_card,1,97.25
ord_003867,1,credit_card,8,123.11
ord_003868,1,credit_card,5,77.0
ord_003869,1,credit_card,4,196.5
ord_003870,1,credit_card,5,451.93
ord_003871,1,credit_card,1,31.07
ord_003872,1,credit_card,4,41.66
ord_003873,1,credit_card,2,421.76
ord_003874,1,credit_card,2,49.51
ord_003875,1,credit_card,2,86.49
ord_003876,1,boleto,1,195.68
ord_003877,1,boleto,1,94.08
ord_003878,1,credit_card,1,40.39
ord_003879,1,credit_card,4,214.71
ord_003880,1,credit_card,1,226.41
ord_003881,1,credit_card,4,227.15
ord_003882,1,credit_card,3,157.51
ord_003883,1,credit_card,1,126.4
ord_003884,1,credit_card,4,179.3
ord_003885,1,credit_card,3,286.63
ord_003886,1,credit_card,2,154.68
ord_003887,1,credit_card,6,34.07
ord_003888,1,credit_card,6,84.5
ord_003889,1,credit_card,1,249.67
ord_003890,1,credit_card,3,12.3
ord_003891,1,boleto,1,91.96
ord_003892,1,credit_card,1,230.2
ord_003893,1,credit_card,3,129.41
ord_003894,1,credit_card,1,88.92
ord_003895,1,voucher,1,75.05
ord_003896,1,credit_card,5,86.69
ord_003897,1,voucher,1,83.75
ord_003898,1,boleto,1,280.88
ord_003899,1,boleto,1,107.9
ord_003900,1,boleto,1,186.88
ord_003901,1,credit_card,2,42.89
ord_003902,1,credit_card,6,166.64
ord_003903,1,credit_card,1,94.24
ord_003904,1,credit_card,1,22.59
ord_003905,1,credit_card,1,37.18
ord_003906,1,debit_card,1,116.01
ord_003907,1,credit_card,3,27.29
ord_003908,1,credit_card,2,282.12
ord_003909,1,credit_card,1,77.29
ord_003910,1,credit_card,5,36.33
ord_003911,1,credit_card,1,36.26
ord_003912,1,credit_card,2,65.72
ord_003913,1,credit_card,2,186.39
ord_003914,1,credit_card,4,104.03
ord_003915,1,boleto,1,60.92
ord_003916,1,credit_card,1,41.83
ord_003917,1,credit_card,6,335.37
ord_003918,1,credit_card,1,112.87
ord_003919,1,boleto,1,172.97
ord_003920,1,debit_card,1,44.18
ord_003921,1,credit_card,1,22.84
ord_003921,2,credit_card,2,22.84
ord_003922,1,credit_card,1,722.13
ord_003923,1,boleto,1,184.22
ord_003924,1,credit_card,4,31.24
ord_003925,1,credit_card,5,142.22
ord_003926,1,boleto,1,36.27
ord_003927,1,boleto,1,99.21
ord_003928,1,credit_card,1,240.2
ord_003929,1,credit_card,1,76.45
ord_003930,1,credit_card,1,69.97
ord_003931,1,credit_card,1,41.43
ord_003932,1,credit_card,1,96.1
ord_003933,1,boleto,1,198.35
ord_003934,1,credit_card,1,44.35
ord_003935,1,credit_card,1,49.2
ord_003936,1,credit_card,5,18.76
ord_003937,1,credit_card,5,116.86
ord_003938,1,credit_card,1,133.59
ord_003939,1,boleto,1,72.65
ord_003940,1,credit_card,5,48.96
ord_003941,1,credit_card,1,74.5
ord_003942,1,credit_card,1,304.41
ord_003943,1,credit_card,4,242.49
ord_003944,1,credit_card,1,206.62
ord_003945,1,credit_card,1,69.46
ord_003946,1,debit_card,1,85.93
ord_003947,1,credit_card,1,271.4
ord_003948,1,credit_card,1,29.54
ord_003949,1,voucher,1,101.59
ord_003950,1,credit_card,1,123.93
ord_003950,2,boleto,1,123.93
ord_003951,1,credit_card,2,109.43
ord_003952,1,credit_card,4,75.47
ord_003953,1,credit_card,1,57.52
ord_003954,1,credit_card,10,39.55
ord_003955,1,credit_card,1,52.7
ord_003956,1,credit_card,4,196.14
ord_003957,1,credit_card,5,247.41
ord_003958,1,credit_card,1,58.21
ord_003959,1,credit_card,1,46.19
ord_003960,1,boleto,1,177.63
ord_003961,1,credit_card,1,76.35
ord_003962,1,voucher,1,58.15
ord_003963,1,credit_card,10,79.79
ord_003964,1,credit_card,4,79.75
ord_003965,1,voucher,1,133.71
ord_003966,1,voucher,1,85.82
ord_003967,1,credit_card,2,69.42
ord_003968,1,credit_card,3,170.87
ord_003969,1,credit_card,2,270.71
ord_003970,1,credit_card,8,70.3
ord_003971,1,credit_card,1,160.69
ord_003972,1,credit_card,1,47.24
ord_003973,1,boleto,1,109.5
ord_003974,1,voucher,1,127.01
ord_003975,1,voucher,1,54.85
ord_003976,1,boleto,1,46.48
ord_003977,1,credit_card,2,183.45
ord_003978,1,boleto,1,61.73
ord_003979,1,boleto,1,34.29
ord_003980,1,boleto,1,58.79
ord_003980,2,credit_card,1,58.79
ord_003981,1,voucher,1,94.0
ord_003982,1,boleto,1,226.8
ord_003983,1,credit_card,1,46.17
ord_003984,1,credit_card,4,100.65
ord_003985,1,credit_card,1,178.13
ord_003986,1,voucher,1,128.46
ord_003987,1,credit_card,4,47.68
ord_003988,1,boleto,1,44.17
ord_003989,1,credit_card,1,120.04
ord_003990,1,credit_card,2,40.33
ord_003991,1,voucher,1,296.63
ord_003992,1,boleto,1,129.85
ord_003993,1,credit_card,1,138.68
ord_003994,1,boleto,1,58.68
ord_003995,1,credit_card,2,84.61
ord_003996,1,voucher,1,172.21
ord_003997,1,credit_card,1,190.45
ord_003998,1,credit_card,1,156.59
ord_003999,1,credit_card,10,82.21
ord_004000,1,credit_card,3,29.11
ord_004001,1,credit_card,1,74.6
ord_004002,1,credit_card,8,154.33
ord_004003,1,credit_card,2,50.61
ord_004004,1,credit_card,2,67.69
ord_004005,1,boleto,1,56.82
ord_004006,1,credit_card,3,15.72
ord_004006,2,credit_card,1,15.72
ord_004007,1,voucher,1,27.63
ord_004008,1,credit_card,4,49.42
ord_004009,1,credit_card,1,80.55
ord_004010,1,boleto,1,72.89
ord_004011,1,credit_card,2,62.31
ord_004012,1,credit_card,3,58.13
ord_004013,1,credit_card,1,321.38
ord_004014,1,boleto,1,24.79
ord_004014,2,credit_card,1,24.79
ord_004015,1,boleto,1,36.11
ord_004016,1,credit_card,6,13.41
ord_004017,1,voucher,1,74.68
ord_004018,1,credit_card,1,237.61
ord_004019,1,credit_card,1,137.74
ord_004020,1,credit_card,2,191.92
ord_004021,1,credit_card,4,82.01
ord_004022,1,credit_card,1,496.89
ord_004023,1,credit_card,1,22.33
ord_004024,1,credit_card,1,58.9
ord_004025,1,credit_card,1,43.86
ord_004026,1,boleto,1,126.36
ord_004027,1,credit_card,1,54.96
ord_004028,1,credit_card,1,266.11
ord_004029,1,debit_card,1,145.07
ord_004030,1,boleto,1,250.81
ord_004031,1,credit_card,1,139.24
ord_004032,1,credit_card,1,67.3
ord_004033,1,credit_card,3,137.86
ord_004034,1,credit_card,8,55.98
ord_004035,1,credit_card,5,122.05
ord_004036,1,credit_card,1,171.45
ord_004037,1,boleto,1,427.01
ord_004038,1,credit_card,2,76.24
ord_004039,1,boleto,1,92.99
ord_004040,1,credit_card,1,199.77
ord_004041,1,credit_card,1,84.67
ord_004042,1,credit_card,2,354.27
ord_004043,1,credit_card,6,51.48
ord_004044,1,credit_card,1,99.12
ord_004045,1,credit_card,4,83.23
ord_004046,1,credit_card,1,46.2
ord_004046,2,credit_card,1,46.2
ord_004047,1,credit_card,6,149.56
ord_004048,1,boleto,1,93.54
ord_004049,1,credit_card,1,57.31
ord_004050,1,credit_card,3,226.09
ord_004051,1,credit_card,5,225.19
ord_004052,1,boleto,1,188.44
ord_004053,1,voucher,1,88.04
ord_004054,1,credit_card,1,162.11
ord_004055,1,credit_card,1,60.0
ord_004056,1,credit_card,1,255.56
ord_004057,1,boleto,1,51.08
ord_004058,1,credit_card,8,181.66
ord_004059,1,boleto,1,32.98
ord_004060,1,boleto,1,68.13
ord_004061,1,credit_card,1,260.63
ord_004062,1,credit_card,10,356.58
ord_004063,1,voucher,1,118.21
ord_004064,1,credit_card,1,45.2
ord_004065,1,credit_card,5,126.21
ord_004066,1,credit_card,1,97.54
ord_004067,1,credit_card,1,74.34
ord_004068,1,boleto,1,146.74
ord_004069,1,credit_card,1,502.13
ord_004070,1,credit_card,2,140.21
ord_004071,1,boleto,1,95.12
ord_004072,1,credit_card,8,89.47
ord_004073,1,credit_card,2,90.74
ord_004074,1,boleto,1,98.42
ord_004075,1,credit_card,4,417.3
ord_004076,1,boleto,1,59.11
ord_004077,1,credit_card,10,124.69
ord_004078,1,credit_card,3,127.23
ord_004079,1,credit_card,1,23.7
ord_004080,1,boleto,1,107.97
ord_004081,1,boleto,1,106.02
ord_004082,1,credit_card,10,200.8
ord_004083,1,credit_card,4,90.27
ord_004084,1,boleto,1,70.44
ord_004085,1,credit_card,10,133.93
ord_004086,1,boleto,1,86.28
ord_004087,1,credit_card,2,361.78
ord_004088,1,credit_card,1,29.43
ord_004089,1,credit_card,1,266.0
ord_004090,1,credit_card,1,101.47
ord_004091,1,credit_card,1,76.5
ord_004092,1,credit_card,1,193.23
ord_004093,1,boleto,1,37.18
ord_004094,1,credit_card,3,58.03
ord_004095,1,credit_card,5,46.11
ord_004096,1,credit_card,1,49.96
ord_004097,1,boleto,1,103.52
ord_004098,1,credit_card,1,77.94
ord_004099,1,boleto,1,1322.04
ord_004100,1,credit_card,6,580.56
ord_004101,1,credit_card,1,255.46
ord_004102,1,credit_card,2,15.52
ord_004103,1,credit_card,6,155.15
ord_004104,1,credit_card,1,27.56
